CGNDB ID,Geographical Name,Language,Syllabic Form,Generic Term,Generic Category,Concise Code,Toponymic Feature ID,Latitude,Longitude,Location,Province - Territory,Relevance at Scale,Decision Date,Source
HAMVM,Strong Pine,Undetermined,,Locality,Populated Place,UNP,0c2ebcc2849c20c3083ffb2a926b4160,53.3167072,-105.2504907,23-50-23-W2,Saskatchewan,250000,1956-11-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMVL,Strongfield,Undetermined,,Village,Populated Place,VILG,0cfed655849c20c30bf38de431ae5599,51.3327194,-106.5960639,26-27-5-W3,Saskatchewan,250000,1956-11-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HATUO,Struan,Undetermined,,Locality,Populated Place,UNP,57a13f3dc6cd11d892e2080020a0f4c9,52.3167209,-107.600649,1-39-12-W3,Saskatchewan,250000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAQFO,Struthers Lake Regional Park,Undetermined,,Regional Park,Administrative Area,PARK,0d0228a5849c20c38da3400d1fde5470,52.8500236,-105.2505143,45-23-W2,Saskatchewan,1000000,1998-06-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMVU,Stump Lake,Undetermined,,Locality,Populated Place,UNP,0c2ebe8c849c20c3b2644cab3b548757,53.5500508,-106.6005479,1-53-5-W3,Saskatchewan,250000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMVV,Sturdee,Undetermined,,Railway Point,Populated Place,UNP,0c2ebf69849c20c319a63485a5386e1c,51.2000003,-102.367142,3-25-3-W2,Saskatchewan,250000,1956-08-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAYFL,Sturgeon Lake 101,Undetermined,,Indian Reserve,Administrative Area,IR,fd4610d7bbe211d892e2080020a0f4c9,53.4118036,-106.0529566,"10,15-51-1-W3",Saskatchewan,50000,1972-06-01,Indigenous and Northern Affairs Canada
HAYFK,Sturgeon Lake 101A,Undetermined,,Indian Reserve,Administrative Area,IR,fd2edf56bbe211d892e2080020a0f4c9,53.3866241,-106.3606934,"10,15-51-3-W3",Saskatchewan,50000,1972-06-01,Indigenous and Northern Affairs Canada
HBAST,Sturgeon Lake 101B,Undetermined,,Indian Reserve,Administrative Area,IR,cc0b353362bf4667b19199a293d89771,53.454614,-106.708742,,Saskatchewan,50000,2011-02-02,Indigenous and Northern Affairs Canada
HBARW,Sturgeon Lake 101D,Undetermined,,Indian Reserve,Administrative Area,IR,a2bdf87e554345ae97158860be6fec7c,53.46108,-106.67896,,Saskatchewan,50000,2015-02-02,Indigenous and Northern Affairs Canada
HASUU,Sturgeon Lake Regional Park,Undetermined,,Regional Park,Administrative Area,PARK,0d0228e9849c20c354b2b6e22dda9318,53.4167161,-106.1921879,"51-1,2-W3",Saskatchewan,1000000,1998-06-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HBASU,Sturgeon Lake101C,Undetermined,,Indian Reserve,Administrative Area,IR,a52985ad3fb047dfbb1499442f0033df,49.122592,-106.509367,,Saskatchewan,50000,2015-02-02,Indigenous and Northern Affairs Canada
HAQPZ,Sturgeon Landing,Undetermined,,Northern Settlement,Populated Place,HAM,25c7991bc6ce11d892e2080020a0f4c9,54.266721,-101.8170695,,Saskatchewan,250000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAXCO,Sturgeon River Recreation Site,Undetermined,,Recreation Site,Administrative Area,PARK,0cf4f0a9849c20c31caa4dc7bf59719b,53.212008,-105.8854291,,Saskatchewan,1000000,1998-06-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMVY,Sturgeon Valley,Undetermined,,Locality,Populated Place,UNP,0c2ebfab849c20c36e6e6658abad5ff0,53.3833817,-106.2005248,10-51-2-W3,Saskatchewan,250000,1956-10-04,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAYFM,Sturgeon Weir 184F,Undetermined,,Indian Reserve,Administrative Area,IR,fd5a0e08bbe211d892e2080020a0f4c9,54.2912395,-101.8552877,"14,15,22,23,26,27-61-30-W2",Saskatchewan,50000,1972-06-01,Indigenous and Northern Affairs Canada
HZABX,Sturgeon Weir 205,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc06849c20c3f8d27ecef1951616,54.2803786,-101.8140675,,Saskatchewan,50000,2003-02-20,Indigenous and Northern Affairs Canada
HAMWA,Sturgis,Undetermined,,Town,Populated Place,TOWN,0c2ec02b849c20c343e811207f82ddde,51.9404778,-102.5441722,20-34-4-W2,Saskatchewan,1000000,1956-08-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAWIP,Sturgis and District Regional Park (Site 1),Undetermined,,Regional Park,Administrative Area,PARK,0c32af59849c20c3d46fb4206350cf6a,51.933324,-102.5338094,20-34-4-W2,Saskatchewan,1000000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAWIQ,Sturgis and District Regional Park (Site 2),Undetermined,,Regional Park,Administrative Area,PARK,0c32af19849c20c322ecbf70f7fddcf1,52.0166574,-102.6504761,21-35-5-W2,Saskatchewan,1000000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAPKM,Success,Undetermined,,Village,Populated Place,VILG,0c2fd054849c20c369598027e55e1e35,50.4593222,-108.0799056,25-17-16-W3,Saskatchewan,250000,1947-03-13,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAYFN,Sucker River 156C,Undetermined,,Indian Reserve,Administrative Area,IR,fd784469bbe211d892e2080020a0f4c9,55.2815581,-105.1733918,73-21-W2,Saskatchewan,50000,1998-11-25,Indigenous and Northern Affairs Canada
HAAPE,Suffern Lake Regional Park,Undetermined,,Regional Park,Administrative Area,PARK,0c27c389849c20c3f2642c841419065e,52.6417421,-109.9007672,"13,24,25-42,44-27-W3",Saskatchewan,1000000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAWKH,Suffern Lake Regional Park (Manitou Section),Undetermined,,Regional Park,Administrative Area,PARK,d3cd25cf849c20c39cdae232c74fb27e,52.8000771,-109.7840944,"13,24,25-42,44-27-W3",Saskatchewan,50000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAVMF,Summerberry,Undetermined,,Hamlet,Populated Place,HAM,588cfde4c6cd11d892e2080020a0f4c9,50.4244417,-103.0948083,7-17-8-W2,Saskatchewan,250000,2003-01-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAVMH,Summercove,Undetermined,,Locality,Populated Place,UNP,0c327f07849c20c3a8c09b50eccf4600,49.3166956,-106.9506162,24-4-8-W3,Saskatchewan,250000,1954-07-08,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAWVV,Summerfield Beach,Undetermined,,Organized Hamlet,Populated Place,HAM,0cf1888f849c20c3754c0dc74bc9b76d,53.0384389,-108.3086611,8-47-16 W3,Saskatchewan,50000,1996-05-15,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAQNZ,Sun Valley,Undetermined,,Resort Village,Populated Place,VILG,25a91498c6ce11d892e2080020a0f4c9,50.6589944,-105.5426583,34-19-26-W2,Saskatchewan,1000000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAWNG,Sunningdale,Undetermined,,Urban Community,Populated Place,UNP,0caa9031849c20c308aebb64b51d08ae,50.4166934,-105.5505739,,Saskatchewan,50000,1987-05-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAVMP,Sunnyglen,Undetermined,,Locality,Populated Place,UNP,0c32804c849c20c3d22ac346394ba58f,52.3167346,-109.3007407,6-39-23-W3,Saskatchewan,250000,1939-12-12,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAWNH,Sunnyside,Undetermined,,Urban Community,Populated Place,UNP,0caa91d0849c20c3ae83a5021c96f564,50.3833601,-105.5839089,,Saskatchewan,50000,1987-05-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAVMT,Sunnyside Beach,Undetermined,,Hamlet,Populated Place,UNP,58986f95c6cd11d892e2080020a0f4c9,53.566715,-105.8838294,11-53-27-W2,Saskatchewan,250000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAWKE,Sunset Beach,Undetermined,,Organized Hamlet,Populated Place,HAM,0c32b3fa849c20c3f153bd182762d99b,50.5922082,-102.6595722,5-19-5-W2,Saskatchewan,250000,2005-05-03,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAVAA,Sunset Cove,Undetermined,,Resort Village,Populated Place,VILG,f12f6df7d05311d892e2080020a0f4c9,50.81195,-104.9998806,28-21-22-W2,Saskatchewan,250000,1983-01-10,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAWRG,Sunset View Beach,Undetermined,,Organized Hamlet,Populated Place,HAM,ff47a48cc6cd11d892e2080020a0f4c9,53.5484999,-108.6341818,"5,6-53-18-W3",Saskatchewan,250000,2004-11-24,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMWE,Superb,Undetermined,,Hamlet,Populated Place,UNP,2398f916c6ce11d892e2080020a0f4c9,51.883396,-109.4507582,35-33-25-W3,Saskatchewan,250000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAURO,Supreme,Undetermined,,Railway Point,Populated Place,UNP,25207682c6be11d892e2080020a0f4c9,49.1500123,-109.4173975,28-2-26-W3,Saskatchewan,50000,1956-11-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMWG,Surbiton,Undetermined,,Railway Point,Populated Place,UNP,0cfed6ee849c20c3bdb3f0278af35dc1,51.3833723,-107.2339802,9-28-9-W3,Saskatchewan,250000,1956-11-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMWH,Surprise,Undetermined,,Locality,Populated Place,UNP,0c2ec180849c20c35b8402150bd183e4,50.2667237,-109.967463,20-15-29-W3,Saskatchewan,250000,1944-03-18,"Saskatchewan-Ministry of Parks, Culture and Sport"
HATMH,Surprise Valley No. 9,Undetermined,,Rural Municipality,Administrative Area,MUN2,0c31d0a0849c20c33fcccf26494b877c,49.1396731,-104.6003338,,Saskatchewan,50000,1980-04-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAVGI,Sutherland,Undetermined,,Urban Community,Populated Place,UNP,829a56e4d05511d892e2080020a0f4c9,52.138932,-106.6033864,,Saskatchewan,50000,1984-08-20,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAYIE,Sutherland Bird Sanctuary,Undetermined,,Migratory Bird Sanctuary,Administrative Area,PARK,1e97afefbbe211d892e2080020a0f4c9,52.1583764,-106.5839414,,Saskatchewan,1000000,1924-01-01,Geographical Names Board of Canada Secretariat
HATKF,Sutton No. 103,Undetermined,,Rural Municipality,Administrative Area,MUN2,0c31c3cf849c20c3f00b7fd585550493,49.9169242,-106.2092047,,Saskatchewan,50000,1980-04-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMWW,Swan Plain,Undetermined,,Organized Hamlet,Populated Place,HAM,528717bdc6cd11d892e2080020a0f4c9,52.1155917,-102.0543556,36-1-W2,Saskatchewan,250000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMXB,Swanson,Undetermined,,Hamlet,Populated Place,UNP,529102cec6cd11d892e2080020a0f4c9,51.7000408,-107.1506438,36-31-9-W3,Saskatchewan,250000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMXF,Swarthmore,Undetermined,,Locality,Populated Place,UNP,0c2ec5cf849c20c3cc0db5ece02589ca,52.5834032,-108.9840512,33-41-21-W3,Saskatchewan,250000,1962-11-20,"Saskatchewan-Ministry of Parks, Culture and Sport"
HZAAJ,Sweet Grass 113-028,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebbfb849c20c3e895ec5b32bb4a10,52.8182233,-108.5532793,,Saskatchewan,50000,2000-12-14,Indigenous and Northern Affairs Canada
HAYFR,Sweet Grass 113-C19,Undetermined,,Indian Reserve,Administrative Area,IR,fdd4bc4dbbe211d892e2080020a0f4c9,52.8022575,-108.604489,44-18-W3,Saskatchewan,50000,1995-12-13,Indigenous and Northern Affairs Canada
HAYFQ,Sweet Grass 113-C7,Undetermined,,Indian Reserve,Administrative Area,IR,fdc6164cbbe211d892e2080020a0f4c9,52.7804243,-108.6044109,44-18-W3,Saskatchewan,50000,1995-12-13,Indigenous and Northern Affairs Canada
HBAET,Sweet Grass 113-D12,Undetermined,,Indian Reserve,Administrative Area,IR,e4bac2819994435396cf4d92359fcdbf,52.617398,-108.077392,,Saskatchewan,50000,2012-04-27,Indigenous and Northern Affairs Canada
HZADI,Sweet Grass 113-F16,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc0f849c20c396c3f3b014035902,52.7932301,-108.5500025,,Saskatchewan,50000,2003-11-27,Indigenous and Northern Affairs Canada
HZADK,Sweet Grass 113-G7,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc0f849c20c38e0db0603ba3764c,52.7731991,-108.6044209,,Saskatchewan,50000,2003-11-27,Indigenous and Northern Affairs Canada
HZADJ,Sweet Grass 113-I4,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc0f849c20c327eda03f8221e742,52.6783333,-108.997222,,Saskatchewan,50000,2003-11-27,Indigenous and Northern Affairs Canada
HZADH,Sweet Grass 113-K32,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc0f849c20c386be188df968df4d,52.5730216,-108.8399438,,Saskatchewan,50000,2003-11-27,Indigenous and Northern Affairs Canada
HZAAI,Sweet Grass 113-L6,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebbfb849c20c344f4dc51b8e1bf3b,52.6783204,-107.5882803,,Saskatchewan,50000,2000-12-14,Indigenous and Northern Affairs Canada
HZAAH,Sweet Grass 113-M16,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebbfa849c20c35ba73d1c9d8595f3,52.7914152,-108.5590216,,Saskatchewan,50000,2000-12-14,Indigenous and Northern Affairs Canada
HAYFS,Sweet Grass 113-N27,Undetermined,,Indian Reserve,Administrative Area,IR,fde4c1debbe211d892e2080020a0f4c9,52.5693897,-108.7919772,"41, 42-19, 20-W3",Saskatchewan,50000,1998-09-24,Indigenous and Northern Affairs Canada
HAMXJ,Sweetgrass,Undetermined,,Railway Point,Populated Place,UNP,529ac6cfc6cd11d892e2080020a0f4c9,52.7500694,-108.6840349,,Saskatchewan,250000,1963-06-12,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAYFU,Sweetgrass 113,Undetermined,,Indian Reserve,Administrative Area,IR,fe1aed10bbe211d892e2080020a0f4c9,52.7980171,-108.6891465,"15,16,21,22-43,44-19-W3",Saskatchewan,50000,1972-06-01,Indigenous and Northern Affairs Canada
HZADB,Sweetgrass 113-E22,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc0c849c20c3028d515cf90bd1a6,52.8044954,-108.5296207,,Saskatchewan,50000,2003-11-27,Indigenous and Northern Affairs Canada
HZADC,Sweetgrass 113-H1,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc0e849c20c389d504d161fba214,52.6724013,-108.1949544,,Saskatchewan,50000,2003-11-27,Indigenous and Northern Affairs Canada
HZADD,Sweetgrass 113-J3,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc0e849c20c3d2ce6cb71da8eb3f,52.6807957,-108.2400287,,Saskatchewan,50000,2003-11-27,Indigenous and Northern Affairs Canada
HAYFT,Sweetgrass 113-P2,Undetermined,,Indian Reserve,Administrative Area,IR,fdf7fbbfbbe211d892e2080020a0f4c9,52.6782406,-108.217665,43-16-W3,Saskatchewan,50000,1999-01-21,Indigenous and Northern Affairs Canada
HZADA,Sweetgrass 113-S6,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc0c849c20c3d2b633c82df95af8,52.6760139,-108.7526242,,Saskatchewan,50000,2003-11-27,Indigenous and Northern Affairs Canada
HAYFO,Sweetgrass 113A,Undetermined,,Indian Reserve,Administrative Area,IR,fd8ba55abbe211d892e2080020a0f4c9,52.8559548,-108.6306931,"45-18,19-W3",Saskatchewan,50000,1972-06-01,Indigenous and Northern Affairs Canada
HAYFP,Sweetgrass 113B,Undetermined,,Indian Reserve,Administrative Area,IR,fdba567bbbe211d892e2080020a0f4c9,52.8785378,-108.8101601,"14,15-45-20-W3",Saskatchewan,50000,1972-06-01,Indigenous and Northern Affairs Canada
HAPKT,Swift Current,Undetermined,,City,Populated Place,CITY,0c2fd0d6849c20c3b91056e550b5fa13,50.2881611,-107.7938944,,Saskatchewan,15000000,1956-11-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HATJG,Swift Current No. 137,Undetermined,,Rural Municipality,Administrative Area,MUN2,0c31be3d849c20c3fa8b38a5f329388b,50.2563432,-107.8109361,,Saskatchewan,50000,1980-04-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMXQ,Swinburne,Undetermined,,Railway Point,Populated Place,UNP,0c2ec7ee849c20c349c89928077d9133,52.483404,-109.2840695,32-40-23-W3,Saskatchewan,250000,1939-12-12,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMXV,Sybouts,Undetermined,,Locality,Populated Place,UNP,0c2ec8b4849c20c33b1ffa8f6b53527f,49.0333648,-104.450512,14-1-19-W2,Saskatchewan,250000,1952-03-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAWIR,Sylvan Valley Regional Park,Undetermined,,Regional Park,Administrative Area,PARK,59b21d10c6cd11d892e2080020a0f4c9,49.4125282,-105.875572,5-29-W2,Saskatchewan,1000000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMXZ,Sylvania,Undetermined,,Organized Hamlet,Populated Place,HAM,52af3931c6cd11d892e2080020a0f4c9,52.6925889,-104.0037,8-43-14-W2,Saskatchewan,1000000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAWIS,Table Mountain Regional Park,Undetermined,,Regional Park,Administrative Area,PARK,0d02292c849c20c3495e59ef92295d9a,52.8084023,-108.6090308,,Saskatchewan,1000000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMYG,Tableland,Undetermined,,Railway Point,Populated Place,UNP,0c2ecb7c849c20c312346486c4e6fe48,49.1500333,-103.1838001,20-2-9-W2,Saskatchewan,250000,1952-02-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAPLM,Tadmore,Undetermined,,Organized Hamlet,Populated Place,HAM,24bb5922c6ce11d892e2080020a0f4c9,51.8341672,-102.4798722,15-33-4-W2,Saskatchewan,250000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMYP,Tako,Undetermined,,Locality,Populated Place,UNP,0d08dfe8849c20c39c315ce096436073,52.4000674,-109.0173897,31-39-22-W3,Saskatchewan,250000,1939-12-12,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMYR,Tall Pines,Undetermined,,Railway Point,Populated Place,UNP,0c2ecd96849c20c3ce1e0edeb41e1b7b,52.3499919,-102.6504767,15-39-5-W2,Saskatchewan,50000,1940-04-23,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMYQ,Tallman,Undetermined,,Locality,Populated Place,UNP,52b8fd32c6cd11d892e2080020a0f4c9,52.800052,-106.9672584,21-44-7-W3,Saskatchewan,250000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMYS,Talmage,Undetermined,,Hamlet,Populated Place,UNP,23a3a777c6ce11d892e2080020a0f4c9,49.7833562,-103.6672073,35-9-13-W2,Saskatchewan,250000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMYW,Tangleflags,Undetermined,,Locality,Populated Place,UNP,52c33663c6cd11d892e2080020a0f4c9,53.4834213,-109.6340963,16-52-25-W3,Saskatchewan,250000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMYZ,Tantallon,Undetermined,,Village,Populated Place,VILG,0c2eceac849c20c3d019ddf56d723463,50.5355108,-101.8408417,16-18-32-W,Saskatchewan,1000000,1952-08-14,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAWNI,Tapley,Undetermined,,Urban Community,Populated Place,UNP,0caa90e0849c20c3a9666843bf4f9817,50.3666932,-105.5505748,,Saskatchewan,50000,1987-05-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAUTD,Tarnopol,Undetermined,,Hamlet,Populated Place,UNP,27946a07c6ce11d892e2080020a0f4c9,52.700026,-105.3838625,11-43-24-W2,Saskatchewan,250000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAPKV,Tatagwa,Undetermined,,Railway Point,Populated Place,UNP,0c2fd118849c20c33ad1295472783fe7,49.6500282,-104.0005466,17-8-15-W2,Saskatchewan,250000,1950-03-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HATPC,Tate,Undetermined,,Hamlet,Populated Place,UNP,26dd27e6c6ce11d892e2080020a0f4c9,51.4500344,-104.8338973,36-28-21-W2,Saskatchewan,250000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMZO,Tatsfield,Undetermined,,Locality,Populated Place,UNP,52cd2174c6cd11d892e2080020a0f4c9,52.8167417,-109.1673945,29-44-22-W3,Saskatchewan,250000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAMZU,Taylor Beach,Undetermined,,Organized Hamlet,Populated Place,HAM,52d6e575c6cd11d892e2080020a0f4c9,50.6947056,-103.6450917,8-20-12-W2,Saskatchewan,250000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAXCP,Taylor Lake Recreation Site,Undetermined,,Recreation Site,Administrative Area,PARK,0d0234e1849c20c3e1d86b13668f4e0f,56.0437871,-108.6709156,,Saskatchewan,1000000,1998-06-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAUTU,Taylorside,Undetermined,,Locality,Populated Place,UNP,0cff4e1b849c20c35acad53bd707a41b,52.8500149,-104.8838281,6-45-20-W2,Saskatchewan,250000,1956-11-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HANAF,Teakle,Undetermined,,Railway Point,Populated Place,UNP,23c1f8cfc6be11d892e2080020a0f4c9,50.6000327,-107.1173099,12-19-9-W3,Saskatchewan,50000,1963-01-23,"Saskatchewan-Ministry of Parks, Culture and Sport"
HATLG,Tecumseh No. 65,Undetermined,,Rural Municipality,Administrative Area,MUN2,0c31c9f0849c20c34b2fed5b7885bba9,49.6489325,-103.0263136,,Saskatchewan,50000,1980-04-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HATKH,Terrell No. 101,Undetermined,,Rural Municipality,Administrative Area,MUN2,0cff3af6849c20c3e85f7712e7687789,49.91251,-105.4866139,,Saskatchewan,50000,1980-04-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HANBF,Tessier,Undetermined,,Village,Populated Place,VILG,0c2edd5b849c20c353f12c2185dbb93e,51.8070667,-107.4273778,1-33-11-W3,Saskatchewan,250000,1956-09-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HANBK,Thackeray,Undetermined,,Railway Point,Populated Place,UNP,0c2edf1e849c20c34b1caaed06243656,52.5167337,-108.767376,14-41-20-W3,Saskatchewan,250000,1939-12-12,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAUTO,Thaxted,Undetermined,,Locality,Populated Place,UNP,0c3244bb849c20c33b27c0512db5354d,52.9666802,-104.600483,18-46-18-W2,Saskatchewan,250000,1956-11-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HASSM,The Battlefords Provincial Park,Undetermined,,Provincial Park,Administrative Area,PARK,0d024038849c20c391748f9a8726e759,53.1176246,-108.3742684,"47,48-17-W3",Saskatchewan,1000000,1998-06-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HBAFE,The District of Lakeland No. 521,Undetermined,,District Municipality,Populated Place,MUN1,0c318039849c20c38900d9cde47b9a44,53.6408255,-105.9043391,,Saskatchewan,50000,2011-06-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HATLS,The Gap No. 39,Undetermined,,Rural Municipality,Administrative Area,MUN2,0c31cc76849c20c3cb858f28faa1cd44,49.4246317,-104.627822,,Saskatchewan,50000,1980-04-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAWLX,The Highlands,Undetermined,,Industrial Park,Populated Place,UNP,0caa869f849c20c3e0dd024b2569d22a,50.4000271,-105.6005758,,Saskatchewan,50000,1987-05-07,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAYFV,The Key 65,Undetermined,,Indian Reserve,Administrative Area,IR,fe2d3c91bbe211d892e2080020a0f4c9,51.7560049,-102.1267924,"21-32-1,2-W2",Saskatchewan,50000,1972-06-01,Indigenous and Northern Affairs Canada
HANBP,The Two Rivers,Undetermined,,Locality,Populated Place,UNP,0c2ee093849c20c39639e509fc6198ba,55.75008,-103.1503881,,Saskatchewan,50000,1956-09-06,"Saskatchewan-Ministry of Parks, Culture and Sport"
HANBN,Theodore,Undetermined,,Village,Populated Place,VILG,0c2edfa3849c20c367d9f39e371bafcb,51.4235806,-102.9223472,15-28-7-W2,Saskatchewan,1000000,1956-08-02,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAARI,Thode,Undetermined,,Resort Village,Populated Place,VILG,47600535c6cd11d892e2080020a0f4c9,51.7887556,-106.4427639,36-32-4-W3,Saskatchewan,250000,1985-05-29,"Saskatchewan-Ministry of Parks, Culture and Sport"
HAWZG,Thomas Battersby Protected Area,Undetermined,,Protected Area,Administrative Area,PARK,0d021abb849c20c374324cfb60ec7b71,51.0716179,-103.2662646,,Saskatchewan,1000000,1975-12-31,"Saskatchewan-Ministry of Parks, Culture and Sport"
HBAUY,Thomas Morin,Undetermined,,Indian Reserve,Administrative Area,IR,59b9af16d3944a9295e75a23ec0a9933,54.753985,-101.898851,,Saskatchewan,50000,2014-05-30,Indigenous and Northern Affairs Canada
HASXY,Thomson Lake Regional Park,Undetermined,,Regional Park,Administrative Area,PARK,57272d31c6cd11d892e2080020a0f4c9,49.7750288,-106.5756098,9-5-W3,Saskatchewan,1000000,1974-09-17,"Saskatchewan-Ministry of Parks, Culture and Sport"
HANQZ,Thrasher,Undetermined,,Railway Point,Populated Place,UNP,0c2f4784849c20c355cf955e97b43178,51.3667163,-108.0006825,2-28-15-W3,Saskatchewan,250000,1961-01-19,"Saskatchewan-Ministry of Parks, Culture and Sport"
HATAG,Three Lakes No. 400,Undetermined,,Rural Municipality,Administrative Area,MUN2,0c318c72849c20c3b9c09e304a7d9eba,52.5204462,-105.2701152,,Saskatchewan,50000,1980-04-01,"Saskatchewan-Ministry of Parks, Culture and Sport"
HANRI,Thunder Creek,Undetermined,,Locality,Populated Place,UNP,0c2f4847849c20c30ddd4d821124dcce,50.6500314,-106.5839529,35-19-5-W3,Saskatchewan,250000,1963-06-14,"Saskatchewan-Ministry of Parks, Culture and Sport"
HANRH,Thunderchild,Undetermined,,Locality,Populated Place,UNP,0c2f4887849c20c3f2ddc1fc3a92a504,53.4667564,-108.9340498,5-52-20-W3,Saskatchewan,250000,1961-11-21,"Saskatchewan-Ministry of Parks, Culture and Sport"
HZACT,Thunderchild 115K,Undetermined,,Indian Reserve,Administrative Area,IR,6c9ebc0b849c20c366b58c1cfb026b78,53.5212125,-108.9227362,,Saskatchewan,50000,2003-11-27,Indigenous and Northern Affairs Canada
HAYFW,Thunderchild First Nation 115B,Undetermined,,Indian Reserve,Administrative Area,IR,fe404f62bbe211d892e2080020a0f4c9,53.489546,-108.862806,"10,11-52-20-W3",Saskatchewan,50000,2010-11-03,Indigenous and Northern Affairs Canada
HAYFY,Thunderchild First Nation 115C,Undetermined,,Indian Reserve,Administrative Area,IR,fe6f2794bbe211d892e2080020a0f4c9,53.6323971,-108.6344076,"5-53,54-18-W3",Saskatchewan,50000,1997-02-20,Indigenous and Northern Affairs Canada
