CGNDB ID,Geographical Name,Language,Syllabic Form,Generic Term,Generic Category,Concise Code,Toponymic Feature ID,Latitude,Longitude,Location,Province - Territory,Relevance at Scale,Decision Date,Source
GBBLY,Teulon,Undetermined,,Town,Populated Place,TOWN,d4c67acabef211d892e2080020a0f4c9,50.3858330,-97.2611110,21-16-2-E,Manitoba,1000000,1997-12-24,Manitoba-Sustainable Development
GBBMA,Thachuk Lake,Undetermined,,Lake,Water Feature,LAKE,d5a20dbbbef211d892e2080020a0f4c9,59.1430560,-101.0500000,,Manitoba,250000,1972-04-05,Manitoba-Sustainable Development
GBBMC,Thackeray Island,Undetermined,,Island,Terrain Feature,ISL,364ecfddba3411d892e2080020a0f4c9,57.2972220,-101.9863900,,Manitoba,250000,1966-05-17,Manitoba-Sustainable Development
GBBMF,Thagard Lake,Undetermined,,Lake,Water Feature,LAKE,d5a939acbef211d892e2080020a0f4c9,59.1027780,-96.5186110,,Manitoba,250000,1978-08-18,Manitoba-Sustainable Development
GBSWM,Thageeng,Uncoded languages,,Narrows,Water Feature,CHAN,d1df8d9ff8cc472b850f5c8f92f9707f,52.7586110,-96.4997220,,Manitoba,50000,2016-11-30,Manitoba-Sustainable Development
GBSUK,Thagitowigimak,Uncoded languages,,Creek,Water Feature,RIV,b716d020230a4c56b7befcaad8281aae,52.7408330,-96.2061110,,Manitoba,50000,2016-11-30,Manitoba-Sustainable Development
GBSWJ,Thagitowipowitik,Uncoded languages,,Rapids,Water Feature,RAP,9c8a3b48bef111d892e2080020a0f4c9,52.8091670,-96.8394440,,Manitoba,50000,2016-11-30,Manitoba-Sustainable Development
GBSWQ,Thagitowipowitik,Uncoded languages,,Rapids,Water Feature,RAP,8537fd894b4442f7a9744d42bc6e2500,53.0955560,-96.1933330,,Manitoba,50000,2016-11-30,Manitoba-Sustainable Development
GBSWF,Thagitowipowitikooce,Uncoded languages,,Rapids,Water Feature,RAP,262e9e8c62344a7b921fed12c3cd9fb5,52.8161110,-96.8422220,,Manitoba,50000,2016-11-30,Manitoba-Sustainable Development
GBBMG,Thalberg,Undetermined,,Community,Populated Place,UNP,d5af7b3dbef211d892e2080020a0f4c9,50.3702780,-96.4897220,19-16-18-E,Manitoba,250000,1994-03-31,Manitoba-Sustainable Development
GBISH,Thalberg Bush Wildlife Management Area,Undetermined,,Wildlife Management Area,Administrative Area,PARK,7b934c5abef711d892e2080020a0f4c9,50.3513890,-96.4027780,10-16-8E,Manitoba,1000000,1994-01-14,Manitoba-Sustainable Development
GBBML,Thanout Lake,Undetermined,,Lake,Water Feature,LAKE,d5b5bccebef211d892e2080020a0f4c9,59.3661110,-101.3533300,,Manitoba,250000,1950-01-16,Manitoba-Sustainable Development
GBSZI,Thathakwaypeewining,Undetermined,,Island,Terrain Feature,ISL,35dc3320865740fc914c2b073cf16aab,52.9997222,-97.3561111,,Manitoba,50000,2017-08-11,Manitoba-Sustainable Development
GBBMN,Thaykow Island,Undetermined,,Island,Terrain Feature,ISL,d5bd0fcfbef211d892e2080020a0f4c9,57.7322220,-101.7486100,,Manitoba,250000,1979-07-10,Manitoba-Sustainable Development
GBBMP,Thaykow Lake,Undetermined,,Lake,Water Feature,LAKE,d5c35160bef211d892e2080020a0f4c9,57.6486110,-101.1247200,,Manitoba,250000,1979-07-10,Manitoba-Sustainable Development
GBBMR,Thaykow Portage,Undetermined,,Portage,Constructed Feature,ROAD,d5c96be1bef211d892e2080020a0f4c9,57.9261110,-101.7755600,,Manitoba,250000,1979-07-10,Manitoba-Sustainable Development
GBBMS,Thaynuaytoway Bay,Undetermined,,Bay,Water Feature,BAY,d5d10d02bef211d892e2080020a0f4c9,58.7025000,-98.4261110,,Manitoba,250000,1978-08-15,Manitoba-Sustainable Development
GBTHH,Thaí Tuwé,Undetermined,,Indian Reserve,Administrative Area,IR,df6326b034c343aab75e45cbda24e00d,59.7057630,-100.6894950,,Manitoba,50000,2018-02-01,Indigenous and Northern Affairs Canada
GDAAU,Thaí Tuwé 2,Undetermined,,Indian Reserve,Administrative Area,IR,23fcf4d67cfa48c8a3244f082ab69f67,58.9533489,-100.5389149,,Manitoba,50000,2019-03-28,Indigenous and Northern Affairs Canada
GBTUJ,Thaíchonilini ,Undetermined,,Indian Reserve,Administrative Area,IR,96f6a2009c35477bafd966cd9ae44d6e,58.7341100,-101.6318640,,Manitoba,50000,2019-03-28,Indigenous and Northern Affairs Canada
GBTUI,Thaídaré,Undetermined,,Indian Reserve,Administrative Area,IR,38cec630e65a4dc6a59ee54d8df74bcc,59.0128610,-101.5538480,,Manitoba,50000,2019-03-27,Indigenous and Northern Affairs Canada
GABAM,The Arm,Undetermined,,Bay,Water Feature,BAY,3bea5d9fbedb11d892e2080020a0f4c9,49.7063890,-100.7583300,"36,2-8,9-25-W",Manitoba,250000,1976-12-23,Manitoba-Sustainable Development
GABRW,The Barrier,Undetermined,,Peninsula,Terrain Feature,CAPE,7eea773dbedb11d892e2080020a0f4c9,50.1741670,-95.6955560,13-14-13-E,Manitoba,50000,1973-03-19,Manitoba-Sustainable Development
GACAW,The Beaver Pond,Undetermined,,Pond,Water Feature,LAKE,914b0ecabedb11d892e2080020a0f4c9,49.4400000,-96.2625000,"35,36-5-9-E",Manitoba,50000,1976-08-04,Manitoba-Sustainable Development
GACAX,The Beaver Pond,Undetermined,,Pond,Water Feature,LAKE,91523abbbedb11d892e2080020a0f4c9,49.8791670,-95.3244440,34-10-16-E,Manitoba,50000,1976-08-04,Manitoba-Sustainable Development
GBBMT,The Big Bend,Undetermined,,Bend,Water Feature,RIVF,d5d7c3c3bef211d892e2080020a0f4c9,52.0055560,-98.3394440,13-35-7-W,Manitoba,50000,1979-04-30,Manitoba-Sustainable Development
GACPB,The Big Rock,Undetermined,,Bluff,Terrain Feature,MTN,d3e895b1bedb11d892e2080020a0f4c9,52.8552780,-100.9350000,28-10-W,Manitoba,250000,1977-05-13,Manitoba-Sustainable Development
GACOZ,The Big Rock,Undetermined,,Rock,Terrain Feature,MTN,d3ca3840bedb11d892e2080020a0f4c9,51.8205560,-98.3725000,,Manitoba,50000,1979-09-10,Manitoba-Sustainable Development
GACQJ,The Big Tiger,Undetermined,,Hill,Terrain Feature,MTN,d7747ba6bedb11d892e2080020a0f4c9,49.4738890,-99.7994440,11-6-18-W,Manitoba,50000,1976-12-23,Manitoba-Sustainable Development
GADDR,The Bluff,Undetermined,,Point,Terrain Feature,CAPE,ea5258a9bedb11d892e2080020a0f4c9,52.9208330,-100.9750000,45-25-W,Manitoba,250000,1952-05-01,Manitoba-Sustainable Development
GADDQ,The Bluff,Undetermined,,Bluff,Terrain Feature,CLF,ea4c1718bedb11d892e2080020a0f4c9,51.2105560,-98.8547220,"8,17-26-10-W",Manitoba,50000,1975-07-16,Manitoba-Sustainable Development
GBBMV,The Corners,Undetermined,,Community,Populated Place,UNP,d5de0554bef211d892e2080020a0f4c9,50.5938890,-101.3869400,"18,19-21-W1",Manitoba,50000,1994-03-31,Manitoba-Sustainable Development
GAHOL,The Elbow,Undetermined,,Bend,Water Feature,RIVF,e08f77b2bee011d892e2080020a0f4c9,56.0991670,-96.8172220,18-82-5-E,Manitoba,250000,1946-12-03,Manitoba-Sustainable Development
GAHOK,The Elbow,Undetermined,,Bend,Water Feature,RIVF,e07b7a81bee011d892e2080020a0f4c9,49.4613890,-99.8466670,"4,9-6-18-W",Manitoba,50000,1976-12-23,Manitoba-Sustainable Development
GBBMY,The Elbow,Undetermined,,Locality,Populated Place,UNP,d5e5a675bef211d892e2080020a0f4c9,54.4108330,-97.6811110,34-62-2-W,Manitoba,50000,1978-05-04,Manitoba-Sustainable Development
GAIOF,The Forks,Undetermined,,Forks,Water Feature,RIVF,004dc5d9bee311d892e2080020a0f4c9,51.6372220,-97.8344440,4-31-3-W,Manitoba,250000,1978-11-02,Manitoba-Sustainable Development
GBPLF,The Forks National Historic Site of Canada,Undetermined,,National Historic Site,Administrative Area,PARK,3e1ea121ba3411d892e2080020a0f4c9,49.8888890,-97.1291670,,Manitoba,1000000,2001-01-12,Parks Canada
GAIRL,The Fours,Undetermined,,Rapids,Water Feature,RAP,059cb8a0bee311d892e2080020a0f4c9,57.4116670,-95.7072220,,Manitoba,50000,1964-06-26,Manitoba-Sustainable Development
GAIYR,The Gap,Undetermined,,Passage,Water Feature,CHAN,1b89d136bee311d892e2080020a0f4c9,50.1900000,-98.2713890,14-6-W,Manitoba,50000,1964-04-24,Manitoba-Sustainable Development
GAIYS,The Gap,Undetermined,,Passage,Water Feature,CHAN,1b912437bee311d892e2080020a0f4c9,50.5388890,-98.1183330,17-18-5-W,Manitoba,50000,1979-04-05,Manitoba-Sustainable Development
GAJIT,The Gobbler,Undetermined,,Island,Terrain Feature,ISL,3d37091cbee311d892e2080020a0f4c9,52.8227780,-100.8005600,44-23-W,Manitoba,50000,1977-05-13,Manitoba-Sustainable Development
GAKUZ,The High Rock,Undetermined,,Point,Terrain Feature,CAPE,dffe5406bee311d892e2080020a0f4c9,54.2983330,-97.5438890,61-1-W,Manitoba,250000,1930-02-04,Manitoba-Sustainable Development
GAKZB,The Hogsback,Undetermined,,Ridge,Terrain Feature,MTN,e8963055bee311d892e2080020a0f4c9,49.1919440,-99.0991670,1-3-13-W,Manitoba,50000,1976-09-07,Manitoba-Sustainable Development
GALFC,The Horseshoe,Undetermined,,Horseshoe,Water Feature,RIVF,f2ae441ebee311d892e2080020a0f4c9,49.3575000,-98.8277780,1-5-11-W,Manitoba,50000,1977-05-25,Manitoba-Sustainable Development
GANSY,The Knoll,Undetermined,,Knoll,Terrain Feature,MTN,20ae1f81bee511d892e2080020a0f4c9,59.0597220,-94.8341670,,Manitoba,250000,1967-03-06,Manitoba-Sustainable Development
GAOPJ,The Lily Pond,Undetermined,,Lake,Water Feature,LAKE,464bcb33bee511d892e2080020a0f4c9,49.8161110,-95.2655560,7-10-17-E,Manitoba,50000,1974-01-15,Manitoba-Sustainable Development
GAPFD,The Long Arm,Undetermined,,Channel,Water Feature,RIV,f0bff68bbee511d892e2080020a0f4c9,50.2219440,-98.1291670,"29,30-14-5-W",Manitoba,50000,1978-10-04,Manitoba-Sustainable Development
GAQAP,The Manitou,Undetermined,,Island,Terrain Feature,ISL,59aa6c65beec11d892e2080020a0f4c9,56.3358330,-100.6286100,,Manitoba,250000,1932-06-07,Manitoba-Sustainable Development
GBBNM,The Maples,Undetermined,,Neighbourhood,Populated Place,UNP,d6c46db7bef211d892e2080020a0f4c9,49.9538890,-97.1736110,,Manitoba,50000,1974-02-18,Manitoba-Sustainable Development
GASVE,The Narrows,Undetermined,,Narrows,Water Feature,CHAN,8b0c5f9fbeed11d892e2080020a0f4c9,55.1327780,-97.6588890,,Manitoba,250000,1930-02-04,Manitoba-Sustainable Development
GASVK,The Narrows,Undetermined,,Narrows,Water Feature,CHAN,8b1fc092beed11d892e2080020a0f4c9,54.2216670,-100.5933300,,Manitoba,250000,1948-01-06,Manitoba-Sustainable Development
GBBNR,The Narrows,Undetermined,,Locality,Populated Place,UNP,d6ce31b8bef211d892e2080020a0f4c9,51.0822220,-98.7738890,14-24-10-W,Manitoba,250000,1947-03-13,Manitoba-Sustainable Development
GASVP,The Narrows,Undetermined,,Narrows,Water Feature,CHAN,8b33bdc5beed11d892e2080020a0f4c9,54.9483330,-99.8647220,,Manitoba,250000,1972-08-03,Manitoba-Sustainable Development
GASVO,The Narrows,Undetermined,,Narrows,Water Feature,CHAN,8b2cdff4beed11d892e2080020a0f4c9,51.7466670,-96.8302780,,Manitoba,250000,1937-11-02,Manitoba-Sustainable Development
GASVN,The Narrows,Undetermined,,Narrows,Water Feature,CHAN,8b262933beed11d892e2080020a0f4c9,51.7472220,-98.3980560,,Manitoba,250000,1959-01-15,Manitoba-Sustainable Development
GASVJ,The Narrows,Undetermined,,Narrows,Water Feature,CHAN,8b18bbb1beed11d892e2080020a0f4c9,50.8647220,-95.4194440,,Manitoba,250000,1949-10-06,Manitoba-Sustainable Development
GASVF,The Narrows,Undetermined,,Narrows,Water Feature,CHAN,8b12a130beed11d892e2080020a0f4c9,50.2072220,-98.1661110,14-6-W,Manitoba,50000,1964-04-24,Manitoba-Sustainable Development
GBPHV,The Narrows 49,Undetermined,,Indian Reserve,Administrative Area,IR,ed0d3b75bbe211d892e2080020a0f4c9,51.7380560,-98.4536110,,Manitoba,50000,1998-09-18,Indigenous and Northern Affairs Canada
GBPHW,The Narrows 49A,Undetermined,,Indian Reserve,Administrative Area,IR,ed18fb46bbe211d892e2080020a0f4c9,51.7230560,-98.3697220,,Manitoba,50000,1998-09-18,Indigenous and Northern Affairs Canada
GBBOH,The Pas,Cree,,Town,Populated Place,TOWN,d6d50f89bef211d892e2080020a0f4c9,53.8250000,-101.2533300,,Manitoba,7500000,1950-04-06,Manitoba-Sustainable Development
GBBOJ,The Pas Airport,Undetermined,,Community,Populated Place,UNP,d6dc3b7abef211d892e2080020a0f4c9,53.9761110,-101.0850000,"57,58-25-W",Manitoba,50000,1994-03-31,Manitoba-Sustainable Development
GAVHZ,The Peninsula,Undetermined,,Peninsula,Terrain Feature,CAPE,b4e9e242beee11d892e2080020a0f4c9,49.1786110,-101.0000000,"2,3-27-W",Manitoba,250000,1976-10-10,Manitoba-Sustainable Development
GAWEC,The Pothole,Undetermined,,Pond,Water Feature,LAKE,d766c4d4beee11d892e2080020a0f4c9,49.8716670,-95.4633330,34-10-15-E,Manitoba,50000,1976-08-04,Manitoba-Sustainable Development
GBBPJ,The Rock,Undetermined,,Neighbourhood,Populated Place,UNP,d6f6532bbef211d892e2080020a0f4c9,50.5716670,-96.2305560,,Manitoba,50000,1978-02-22,Manitoba-Sustainable Development
GAXQU,The Round Plain,Undetermined,,Plain,Terrain Feature,PLN,81f914dabef111d892e2080020a0f4c9,49.6977780,-99.3977780,,Manitoba,50000,1975-12-09,Manitoba-Sustainable Development
GAYDW,The Sand Bars,Undetermined,,Bars,Terrain Feature,SHL,a7dbb83fbef111d892e2080020a0f4c9,49.2694440,-100.2597200,"33,4-3,4-21-W",Manitoba,250000,1976-10-29,Manitoba-Sustainable Development
GBIPK,The Sleeping Giants,Undetermined,,Hills,Terrain Feature,MTN,73f671f2bef711d892e2080020a0f4c9,51.2800000,-100.7872200,,Manitoba,50000,1993-12-13,Manitoba-Sustainable Development
GBAQF,The Stone Point,Undetermined,,Point,Terrain Feature,CAPE,6680597bbef211d892e2080020a0f4c9,51.0958330,-98.5361110,,Manitoba,50000,1959-01-15,Manitoba-Sustainable Development
GBBTV,The Three Lakes,Undetermined,,Lakes,Water Feature,LAKE,dd3e7316bef211d892e2080020a0f4c9,51.4791670,-98.3530560,29-7-W,Manitoba,50000,1979-04-30,Manitoba-Sustainable Development
GBDWI,The White Elephant,Undetermined,,Hill,Terrain Feature,MTN,b243fc83bef311d892e2080020a0f4c9,51.8005560,-98.5444440,4-33-8-W,Manitoba,50000,1979-09-10,Manitoba-Sustainable Development
GBERK,The Wye,Undetermined,,Fork,Water Feature,RIVF,d3fea194bef311d892e2080020a0f4c9,50.2266670,-97.2038890,36-14-2-E,Manitoba,50000,1978-07-21,Manitoba-Sustainable Development
GBBNF,Thekakaya Lake,Undetermined,,Lake,Water Feature,LAKE,d6bdde06bef211d892e2080020a0f4c9,59.0888890,-96.5752780,,Manitoba,250000,1978-08-18,Manitoba-Sustainable Development
GBTSU,Thi Dare,Undetermined,,Indian Reserve,Administrative Area,IR,c9f1039ba6ba4ff5ae7b3c86b1a6a31e,58.9067510,-101.7990060,,Manitoba,50000,2019-03-27,Indigenous and Northern Affairs Canada
GBBPL,Thibaudeau,Undetermined,,Railway Point,Populated Place,UNP,d6fd580cbef211d892e2080020a0f4c9,57.0738890,-94.1447220,,Manitoba,250000,1949-04-07,Manitoba-Sustainable Development
GBBPM,Thibaudeau Islands,Undetermined,,Islands,Terrain Feature,ISL,d704ab0dbef211d892e2080020a0f4c9,58.5363890,-94.2830560,,Manitoba,250000,1948-05-04,Manitoba-Sustainable Development
GBBPN,Thibeault Lake,Undetermined,,Lake,Water Feature,LAKE,d70b3abebef211d892e2080020a0f4c9,58.8344440,-96.1205560,,Manitoba,250000,1974-06-12,Manitoba-Sustainable Development
GBKAT,Thibedeau Lake,Undetermined,,Lake,Water Feature,LAKE,8d8a089ebef811d892e2080020a0f4c9,59.3966670,-96.0822220,120-9E,Manitoba,50000,1995-03-24,Manitoba-Sustainable Development
GBBPR,Thickbush Creek,Undetermined,,Creek,Water Feature,RIV,d7123f9fbef211d892e2080020a0f4c9,55.9147220,-94.5111110,,Manitoba,250000,1977-12-02,Manitoba-Sustainable Development
GBBPT,Thicket Creek,Undetermined,,Creek,Water Feature,RIV,d7232f90bef211d892e2080020a0f4c9,54.9694440,-98.2852780,69-6-W,Manitoba,250000,1927-04-05,Manitoba-Sustainable Development
GBBPU,Thicket Portage,Undetermined,,Northern Community,Populated Place,UNP,d7f99261bef211d892e2080020a0f4c9,55.3180560,-97.6869440,15-73-2-W,Manitoba,1000000,1994-03-31,Manitoba-Sustainable Development
GBKUQ,Thickins Lake,Undetermined,,Lake,Water Feature,LAKE,c85b19ecbef811d892e2080020a0f4c9,57.3930560,-101.6222200,97-26W,Manitoba,50000,1996-04-12,Manitoba-Sustainable Development
GBBPV,Thickwood Creek,Undetermined,,Creek,Water Feature,RIV,d8002212bef211d892e2080020a0f4c9,51.6508330,-97.2963890,7-31-2-E,Manitoba,50000,1978-11-02,Manitoba-Sustainable Development
GBBPW,Thickwood Lake,Undetermined,,Lake,Water Feature,LAKE,d80726f3bef211d892e2080020a0f4c9,51.6750000,-97.3208330,"31-1,2-E",Manitoba,250000,1983-09-13,Manitoba-Sustainable Development
GBBPX,Thiessen Drain,Undetermined,,Drain,Constructed Feature,HYDR,d80d6884bef211d892e2080020a0f4c9,49.1911110,-97.4036110,4-3-1-E,Manitoba,50000,1976-07-08,Manitoba-Sustainable Development
GBBPZ,Third Bead Lake,Undetermined,,Lake,Water Feature,LAKE,d814bb85bef211d892e2080020a0f4c9,50.8038890,-100.0138900,21-19-W,Manitoba,50000,1974-04-15,Manitoba-Sustainable Development
GBBQB,Third Cranberry Lake,Undetermined,,Lake,Water Feature,LAKE,d81be776bef211d892e2080020a0f4c9,54.7025000,-101.0622200,"66-24,25-W",Manitoba,250000,1945-03-03,Manitoba-Sustainable Development
GBBQC,Third Creek,Undetermined,,Creek,Water Feature,RIV,d82954f7bef211d892e2080020a0f4c9,49.8708330,-97.4163890,,Manitoba,50000,1977-01-19,Manitoba-Sustainable Development
GBBQF,Third Island,Undetermined,,Island,Terrain Feature,ISL,d83785c9bef211d892e2080020a0f4c9,54.2391670,-100.7527800,,Manitoba,250000,1979-06-20,Manitoba-Sustainable Development
GBBQM,Third Lake,Undetermined,,Lake,Water Feature,LAKE,d84604bbbef211d892e2080020a0f4c9,51.8380560,-101.0633300,"15,22-33-26-W",Manitoba,50000,1977-06-14,Manitoba-Sustainable Development
GBBQK,Third Lake,Undetermined,,Lake,Water Feature,LAKE,d83e157abef211d892e2080020a0f4c9,50.6908330,-100.3302800,4-20-21-W,Manitoba,250000,1978-02-24,Manitoba-Sustainable Development
GBBQE,Thirde Lake,Undetermined,,Lake,Water Feature,LAKE,d82f9688bef211d892e2080020a0f4c9,58.3355560,-96.6347220,,Manitoba,250000,1974-09-11,Manitoba-Sustainable Development
GBBQR,Thirty Foot Falls,Undetermined,,Falls,Water Feature,FALL,d924f30cbef211d892e2080020a0f4c9,50.3769440,-95.1644440,,Manitoba,50000,1978-08-25,Manitoba-Sustainable Development
GBBQU,Thirty One Lake,Undetermined,,Lake,Water Feature,LAKE,d92c942dbef211d892e2080020a0f4c9,52.7463890,-100.9352800,31-43-24-W,Manitoba,50000,1977-04-06,Manitoba-Sustainable Development
GBBQZ,Thirty-two Island,Undetermined,,Island,Terrain Feature,ISL,d933e72ebef211d892e2080020a0f4c9,54.1486110,-100.7997200,,Manitoba,250000,1979-06-20,Manitoba-Sustainable Development
GDAHB,Thlewiaza River,Undetermined,,Indian Reserve,Administrative Area,IR,2007434816d84e1bb8401dc1c3c0bf3c,59.6134800,-100.6381980,,Manitoba,50000,2019-08-12,Indigenous and Northern Affairs Canada
GBBRC,Thlewiaza River,Undetermined,,River,Water Feature,RIV,d93a28bfbef211d892e2080020a0f4c9,59.7177780,-100.1108300,,Manitoba,250000,1950-01-16,Manitoba-Sustainable Development
GBBRD,Thoburn Rock,Undetermined,,Rock,Terrain Feature,SHL,d9406a50bef211d892e2080020a0f4c9,51.8344440,-96.8722220,,Manitoba,50000,1955-07-07,Manitoba-Sustainable Development
GBBRN,Thom Lake,Undetermined,,Lake,Water Feature,LAKE,d969c446bef211d892e2080020a0f4c9,55.4047220,-96.1258330,,Manitoba,250000,1933-12-31,Manitoba-Sustainable Development
GBIKM,Thomas Bay,Undetermined,,Bay,Water Feature,BAY,5adef4a2bef711d892e2080020a0f4c9,59.2161110,-98.4866670,118-6W,Manitoba,50000,1995-02-28,Manitoba-Sustainable Development
GBKLM,Thomas Cook Lake,Undetermined,,Lake,Water Feature,LAKE,b0208e78bef811d892e2080020a0f4c9,55.4766670,-94.9361110,75-17E,Manitoba,50000,1995-02-20,Manitoba-Sustainable Development
GBBRF,Thomas Creek,Undetermined,,Creek,Water Feature,RIV,d94fac92bef211d892e2080020a0f4c9,51.9650000,-101.4347200,31-34-28-W,Manitoba,250000,1952-06-06,Manitoba-Sustainable Development
GBJQJ,Thomas Esker,Undetermined,,Esker,Terrain Feature,MTN,28d16d33bef811d892e2080020a0f4c9,58.7194440,-97.7113890,112-2W,Manitoba,50000,1995-03-24,Manitoba-Sustainable Development
GBJNN,Thomas Hill,Undetermined,,Hill,Terrain Feature,MTN,1e7bdb4bbef811d892e2080020a0f4c9,58.0480560,-96.1219440,104-9E1,Manitoba,50000,1995-03-24,Manitoba-Sustainable Development
GBICG,Thomas Island,Undetermined,,Island,Terrain Feature,ISL,030c58f0bef711d892e2080020a0f4c9,57.6725000,-97.3077780,100-01E,Manitoba,50000,1995-01-12,Manitoba-Sustainable Development
GBJKS,Thomas Johnson Lake,Undetermined,,Lake,Water Feature,LAKE,fcc5a416bef711d892e2080020a0f4c9,55.5963890,-101.8052800,76-28W,Manitoba,50000,1995-03-13,Manitoba-Sustainable Development
GBBRJ,Thomas Lake,Undetermined,,Lake,Water Feature,LAKE,d95d1a14bef211d892e2080020a0f4c9,56.9986110,-96.7297220,,Manitoba,1000000,1944-06-27,Manitoba-Sustainable Development
GBBRH,Thomas Lake,Undetermined,,Lake,Water Feature,LAKE,d955ee23bef211d892e2080020a0f4c9,57.9444440,-100.9583300,,Manitoba,1000000,1979-07-10,Manitoba-Sustainable Development
GBKWU,Thomas Martin Lake,Undetermined,,Lake,Water Feature,LAKE,cd0408bcbef811d892e2080020a0f4c9,54.0141670,-94.9369440,58-18E,Manitoba,50000,1996-09-30,Manitoba-Sustainable Development
GBKER,Thomas McLeod Lake,Undetermined,,Lake,Water Feature,LAKE,9d12a0d2bef811d892e2080020a0f4c9,54.9338890,-95.8366670,68-11E,Manitoba,50000,1995-03-31,Manitoba-Sustainable Development
GBKMX,Thomas Moore Lake,Undetermined,,Lake,Water Feature,LAKE,b3b8f79cbef811d892e2080020a0f4c9,57.4236110,-101.7550000,97-27W,Manitoba,50000,1995-03-24,Manitoba-Sustainable Development
GBKSX,Thomas Narrows,Undetermined,,Narrows,Water Feature,CHAN,c36eb981bef811d892e2080020a0f4c9,59.4672220,-98.0616670,120-4W,Manitoba,50000,1995-02-28,Manitoba-Sustainable Development
GBJUP,Thomas Peninsula,Undetermined,,Peninsula,Terrain Feature,CAPE,415648a0bef811d892e2080020a0f4c9,55.9377780,-96.8719440,80-4E,Manitoba,50000,1995-03-31,Manitoba-Sustainable Development
GBLIG,Thomas Phillips Lake,Undetermined,,Lake,Water Feature,LAKE,589f0479bef911d892e2080020a0f4c9,54.2769440,-94.3972220,61-21E,Manitoba,50000,1998-11-27,Manitoba-Sustainable Development
GBJBW,Thomas Point,Undetermined,,Point,Terrain Feature,CAPE,b4e93003bef711d892e2080020a0f4c9,59.7800000,-99.2086110,124-11W,Manitoba,50000,1995-02-28,Manitoba-Sustainable Development
GBKAU,Thomas Rapids,Undetermined,,Rapids,Water Feature,RAP,8d9b1f9fbef811d892e2080020a0f4c9,59.3444440,-96.1794440,119-8E,Manitoba,50000,1995-03-24,Manitoba-Sustainable Development
GBLHI,Thomas Robinson Lake,Undetermined,,Lake,Water Feature,LAKE,5333b021bef911d892e2080020a0f4c9,59.5172220,-98.8197220,121-8W,Manitoba,50000,1998-09-21,Manitoba-Sustainable Development
GBKJP,Thomas Stevenson Lake,Undetermined,,Lake,Water Feature,LAKE,ab9f4beabef811d892e2080020a0f4c9,57.3861110,-94.6377780,97-18E,Manitoba,50000,1995-03-31,Manitoba-Sustainable Development
GBTBJ,Thomas Thompson Lake,Undetermined,,Lake,Water Feature,LAKE,361ab9fc2a264cb08ff7533fbe6faf8a,55.5244444,-101.4066667,,Manitoba,50000,2017-11-22,Manitoba-Sustainable Development
GBSYX,Thomas Wightman Lake,Undetermined,,Lake,Water Feature,LAKE,da95bef3bfc8424db2a088f024075873,55.6127778,-101.2400000,,Manitoba,50000,2017-02-15,Manitoba-Sustainable Development
GBBRE,Thomasberg Lake,Undetermined,,Lake,Water Feature,LAKE,d94880a1bef211d892e2080020a0f4c9,58.3583330,-96.0813890,,Manitoba,250000,1974-09-11,Manitoba-Sustainable Development
GBBRM,Thomasson Lake,Undetermined,,Lake,Water Feature,LAKE,d96382b5bef211d892e2080020a0f4c9,58.0136110,-99.0169440,,Manitoba,250000,1975-01-31,Manitoba-Sustainable Development
GBBRO,Thompson,Undetermined,,Rural Municipality,Administrative Area,MUN2,da38ad07bef211d892e2080020a0f4c9,49.3347220,-98.2505560,,Manitoba,50000,1933-12-31,Manitoba-Sustainable Development
GBBRP,Thompson,Undetermined,,City,Populated Place,CITY,da3fd8f8bef211d892e2080020a0f4c9,55.7433330,-97.8552780,,Manitoba,15000000,1957-10-16,Manitoba-Sustainable Development
GBFFL,Thompson Bay,Undetermined,,Bay,Water Feature,BAY,939d5960bef411d892e2080020a0f4c9,54.7333330,-101.6250000,66-28-W,Manitoba,250000,1984-01-09,Manitoba-Sustainable Development
GBBRR,Thompson Creek,Undetermined,,Creek,Water Feature,RIV,da4668a9bef211d892e2080020a0f4c9,58.3161110,-92.9758330,,Manitoba,250000,1978-10-04,Manitoba-Sustainable Development
GBEXX,Thompson Creek,Undetermined,,Creek,Water Feature,RIV,784bf160bef411d892e2080020a0f4c9,55.6247220,-97.7463890,,Manitoba,50000,1982-02-02,Manitoba-Sustainable Development
GBKRI,Thompson Esker,Undetermined,,Esker,Terrain Feature,MTN,bf15bf79bef811d892e2080020a0f4c9,56.6105560,-98.4311110,88-7W,Manitoba,50000,1995-03-24,Manitoba-Sustainable Development
GBIIW,Thompson Hill,Undetermined,,Hill,Terrain Feature,MTN,4b0aada9bef711d892e2080020a0f4c9,56.3738890,-99.9372220,85-16W,Manitoba,50000,1995-02-28,Manitoba-Sustainable Development
GBBRS,Thompson Island,Undetermined,,Island,Terrain Feature,ISL,da4e09cabef211d892e2080020a0f4c9,52.8905560,-100.3013900,,Manitoba,250000,1952-05-01,Manitoba-Sustainable Development
GBBRT,Thompson Junction,Undetermined,,Railway Point,Populated Place,UNP,da544b5bbef211d892e2080020a0f4c9,55.4597220,-97.3983330,33-74-1-E,Manitoba,250000,1978-11-01,Manitoba-Sustainable Development
GBBRX,Thompson Lake,Undetermined,,Lake,Water Feature,LAKE,da6b07aebef211d892e2080020a0f4c9,55.7261110,-97.8297220,78-3-W,Manitoba,250000,1957-02-05,Manitoba-Sustainable Development
