FAC_PARTY_ID,SERVICE_TYPE_CD,NAME,ADDRESS_1,ADDRESS_2,CITY,POSTAL_CODE,LATITUDE,LONGITUDE,PHONE,WEBSITE,EMAIL,OP_WEEKDAY_YN,OP_WEEKEND_YN,OP_STAT_HOLIDAY_YN,OP_OVERNIGHT_YN,OP_EXT_WEEKDAY_BEFORE6AM_YN,OP_EXT_WEEKDAY_AFTER7PM_YN,SRVC_UNDER36_YN,SRVC_30MOS_5YRS_YN,SRVC_LICPRE_YN,SRVC_OOS_KINDER_YN,SRVC_OOS_GR1_AGE12_YN,LANG_CANTONESE_YN,LANG_PUNJABI_YN,LANG_MANDARIN_YN,LANG_FRENCH_YN,LANG_SPANISH_YN,LANG_OTHER_YN,PROVIDE_CD_MEALS,PROVIDE_CD_PICKUP,PRESCHOOL_MORNING_YN,PRESCHOOL_MIDDAY_YN,PRESCHOOL_AFTERNOON_YN,ABORIGINAL_PROGRAMMING_YN,ACCOMMODATE_SPECIAL_NEEDS,ECE_CERTIFICATION_YN,ELF_PROGRAMMING_YN,VACANCY_SRVC_UNDER36,VACANCY_SRVC_30MOS_5YRS,VACANCY_SRVC_LICPRE,VACANCY_SRVC_OOS_GR1_AGE12,VACANCY_LAST_UPDATE,HA_FAC_INSPEC_RPTS,IS_INCOMPLETE_IND,IS_CCFRI_AUTH,IS_DUPLICATE
2492,Licensed Group,Seedlings Forest Education,2766 Admirals Rd,,Victoria,V9A 2R3,48.453556,-123.421505,250-880-0660,,seedlings.forest.education@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,N
2493,Licensed Group,Universal Kidz Montessori Childcare,5615 177B St,,Surrey,V3S 4H9,49.104351,-122.730519,604-372-3556,,info@universalkidzmontessori.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,N,2021/09/20,,N,N,N
2494,Licensed Family,Little Star Daycare,2821 Vista Ridge Crt,,Prince George,V2N 0G9,53.852221,-122.785079,250-563-5349,,guolinda11@gmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,Y,2021/09/19,,N,Y,N
2495,Licensed Group,Lift Early Learning Centre,7768 Heather St,,Vancouver,V6P 3R4,49.214563,-123.123569,778-952-6808,,janasun1102@gmail.com,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,Not offered,Not offered,N,N,N,N,N,Y,Y,N,N,N,N,2021/09/16,,N,Y,N
2496,Licensed Family,Abby Good Beginnings,34641 Sandon Dr,,Abbotsford,V2S 7J2,49.051695,-122.264989,778-798-4450,,abbygoodbeginnings@shaw.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/07,,N,Y,N
2497,Licensed Group,St. Dulwich Academy Inc.,7960 River Road,,Richmond,V6X 1X7,49.187478,-123.13619,236-866-7960,,admin@stdulwich.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,N,N,N,2021/09/14,,N,Y,Y
2498,Licensed Group,St. Dulwich Academy Inc.,7960 River Road,,Richmond,V6X 1X7,49.187478,-123.13619,236-866-7960,,admin@stdulwich.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2021/09/14,,N,Y,Y
2499,Licensed Group,Royal Academy - Group Child Care (30 Months To School Age),3600 Viking Way,,Richmond,V6V 1N6,49.187037,-123.072208,778-855-5000,,info@royaleducation.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/01,,N,Y,N
2500,Licensed Group,Royal Academy - Group Child Care (Under 36 Months),3600 Viking Way,,Richmond,V6V 1N6,49.187037,-123.072208,778-855-5000,,info@royaleducation.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/01,,N,Y,N
2501,Licensed Family,Ecel (Emmanuel Christian Early Learning),3571 Newmore Ave,,Richmond,V7C 1M5,49.155151,-123.188644,778-668-4870,,info@ecelchildcare.ca,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,Included in fee,Not offered,N,N,N,N,N,Y,N,N,Y,N,N,2021/09/16,,N,Y,N
2502,Licensed Family,Les Petit's Bout De Choux,3740 Raymond,,Richmond,V7E 1B1,49.145649,-123.184943,604-345-8119,,sandlerc.leblanc@gmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2021/09/15,,N,N,N
2503,Licensed Family,Kidsville Childcare,1518 Smith Ave,,Coquitlam,V3J 2Y3,49.259504,-122.851002,604-655-7718,,kidsvillechildcarecoquitlam@gmail.com,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,Included in fee,Not offered,N,N,N,N,N,Y,N,Y,N,N,N,2021/09/18,,N,N,N
2504,Licensed Family,Little Dove Childcare,10440 McLennan Pl,,Richmond,V6X 3G6,49.192624,-123.106944,604-270-9393,,mrcliffwei@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,N
2505,Licensed Family,Little Dinosaurs Childcare,19988 36A Ave,,Langley,V3A 5M2,49.068079,-122.669846,778-991-8196,,littledinosaurschildcare@gmail.com,Y,N,N,N,N,N,Y,Y,N,Y,Y,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,N,Y,N,N,N,N,2021/09/15,,N,Y,N
2506,Licensed Group,Taylin Child Care,21150 80 Ave,,Langley,V2Y 0H2,49.147387,-122.636574,604-349-4066,,ckbargen@me.com,Y,N,N,N,N,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,Not offered,Not offered,Y,Y,N,N,N,Y,N,N,N,N,N,2021/09/16,,N,Y,N
2507,Licensed Group,Bright Futures Specialized Childcare,15220 92Nd Ave,,Surrey,V3R 2T8,49.169929,-122.800794,604-584-2827,,daycare@bcfamilyhearing.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2508,Licensed Group,Kiwassa In Norah Davis (Kind) Out Of School Care,2320 Franklin Street,,Vancouver,V5L 1S1,49.281829,-123.05729,604-671-8435,,info@kiwassa.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2509,Licensed Group,Urban Richmond Academy,200-4328 No. 3 Rd,,Richmond,V6X 2C2,49.182163,-123.135846,604-800-7751,,info@cfeg.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2021/09/16,,N,Y,Y
2510,Licensed Group,Urban Richmond Academy,200-4328 No. 3 Rd,,Richmond,V6X 2C2,49.182163,-123.135846,604-800-7751,,info@cfeg.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/16,,N,Y,Y
2511,Licensed Group,Iplay Childcare,14012 103 Ave,,Surrey,V3T 1S2,49.189446,-122.83376,778-384-7362,,iplaychildcare@hotmail.com,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Not offered,Not offered,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,2021/09/15,,N,Y,N
2512,Licensed Family,Little Royals Child Care,3109 Robertson St,,Chemainus,V0R 1K2,48.929132,-123.73025,250-863-1792,,little.royals.care@gmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/15,,N,Y,N
2513,Licensed Family,Little Superheroes Academy,168 Moss Ave,,Parksville,V9P 1L7,49.314314,-124.31646,250-937-9502,,wolfnikita@shaw.ca,Y,N,Y,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,Included in fee,Not offered,N,N,N,N,N,Y,N,N,Y,N,N,2021/09/20,,N,N,N
2514,Licensed Family,2 Sisters Childcare Centre,71-5858 142 St,,Surrey,V3X 0H2,49.109184,-122.828073,604-724-7673,,harjitsingh30.hs@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2515,Licensed Family,Star Shine Daycare,1795 Peters Rd,,North Vancouver,V7J 1Y7,49.341399,-123.024619,604-379-6307,,shellyroth09@gmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/15,,N,Y,N
2516,Licensed Group,Enjoy Learning Childcare,10454 Tamarack Cres,,Maple Ridge,V2W 1B5,49.195376,-122.563323,604-380-1906,,enjoylearningchildcare@gmail.com,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Included in fee,Not offered,N,N,N,N,N,Y,Y,Y,N,N,N,2021/09/09,,N,Y,N
2517,Licensed Group,Cefa Early Learning Jacombs - Group (30 Months To Schoolage),3351 Jacombs Rd,,Richmond,V6V 1Z6,49.189854,-123.081042,778-832-1066,,jacombs@cefa.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2021/08/31,,N,N,N
2518,Licensed Group,Cefa Early Learning Jacombs - Group (Under 36 Months),3351 Jacombs Rd,,Richmond,V6V 1Z6,49.189854,-123.081042,778-832-1066,,jacombs@cefa.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,N,N,N,2021/08/31,,N,N,N
2519,Licensed Group,Agassiz/Harrison Preschool & Childcare Centers,6660 Pioneer Ave,,Agassiz,V0M 1A1,49.240246,-121.778609,604-378-9227,,ahchildcare@shaw.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,Y,2021/09/16,,N,N,N
2520,Licensed Group,Service De Garde Les Copains Des Colibris,590 65Th Ave W,,Vancouver,V6P 2P8,49.21093,-123.11943,778-239-9027,,info@sdglescolibris.ca,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,Not offered,Not offered,Y,N,Y,N,N,N,N,N,N,N,N,2021/08/20,,N,Y,N
2521,Licensed Group,Full O'beans Child Care/Beansprout It Care,3120 Tillicum Road,,Victoria,V9A 6T2,48.454389,-123.400642,250-360-1148,,corinne@snplace.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,N
2522,Licensed Family,Timber Tots Dayhome,1631 Juniper Dr,,Campbell River,V9W 6W8,49.979782,-125.23714,780-788-5473,,timbertotskids@gmail.com,Y,N,N,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,Included in fee,Not offered,N,N,N,N,N,Y,N,N,Y,N,Y,2021/09/16,,N,Y,N
2523,Licensed Family,Best Friends Daycare,35264 Mcewen Ave,,Mission,V2V 0G2,49.156557,-122.247733,604-826-7139,,kimreisig@hotmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/16,,N,N,N
2524,Licensed Family,Moon And Sun Day Care,7648 Heather St,,Vancouver,V6P 3R1,49.215463,-123.123541,604-782-8182,,farzanehmohammady1974@gmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/16,,N,Y,N
2525,Licensed Family,Happy Trails Daycare,1413 Quarry Pl,,Comox,V9M 3C3,49.678867,-124.910334,250-650-1721,,candicej_04@hotmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2021/09/22,,N,N,N
2526,Licensed Group,Surrey Nature Centre,14225 Green Timbers Way,,Surrey,V3T 0J2,49.178717,-122.829225,604-501-5121,,ldzia@surrey.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2527,Licensed Group,Wind And Tide - Central Poco,134 - 2260 Central Ave,,Port Coquitlam,V3C 1V8,49.25556,-122.780877,604-575-0549,,admin@windandtide.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,Y,2021/09/15,,N,N,N
2528,Licensed Family,Baby Shark,7308 Main St,,Vancouver,V5X 3J5,49.218269,-123.101504,778-829-9650,,arzoomashal@hotmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/15,,N,Y,N
2529,Licensed Group,YMCA Chetwynd After School Care,5000 46 Street,,Chetwynd,V0C 1J0,55.695508,-121.613352,250-652-9341,,lynette.mikalishen@nbc.ymca.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2530,Licensed Group,YMCA Ecole' Frank Ross School Age Child Care,1000 92 Avenue,,Dawson Creek,V1G 1C1,55.771785,-120.230891,250-562-9341,,lynette.mikalishen@nbc.ymca.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2531,Licensed Group,YMCA Crescent Park School Age Child Care,9300 17 Street,,Dawson Creek,V1J 4A6,55.770049,-120.249541,250-562-9341,,lynette.mikalishen@nbc.ymca.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2532,Licensed Group,Back In Nature Childcare Inc,480 30Th St Se,,Salmon Arm,V1E 1J5,50.696355,-119.249913,250-833-3556,,thorse66@telus.net,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2021/09/22,,N,N,N
2533,Licensed Group,Bbbs Nbc Asc Quinson,251 Ogilvie St S,,Prince George,V2M 3M4,53.923274,-122.788991,250-563-7410,,nbcasc.quinson@bigbrothersbigsisters.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/22,,N,N,N
2534,Licensed Family,Stoked Kidz Family Child Care,1418 Douglas Street,,Revelstoke,V0E 2S0,51.005798,-118.212435,250-683-8348,,stokedkidz@gmail.com,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Not offered,Not offered,N,N,N,N,N,N,Y,N,N,N,N,2021/09/22,,N,N,N
2535,Licensed Group,Al-Mustafa Junior Kindergarten,5441 125A St,,Surrey,V3X 1W4,49.101506,-122.87482,604-900-2773,,info@amschool.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2536,Licensed Group,Little Citizens Early Learning Centre,3718 Glenway Rd,,West Kelowna,V4T 1E2,49.826423,-119.647378,250-801-9931,,littlecitizenselc@outlook.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2537,Licensed Family,Stepping Stones Daycare,8291 North Fork Rd,,Grand Forks,V0H 1H2,49.040148,-118.475601,250-443-4517,,steppingstonesgfbc@gmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/15,,N,Y,N
2538,Licensed Group,Olive Grove Oceanside,300-758 Harbourside Dr,,North Vancouver,V7P 3R7,49.314873,-123.093453,778-340-9330,,oceanside@olivegrovechildcare.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2021/09/17,,N,N,N
2539,Licensed Family,Rainbow Montessori,11345 230 St,,Maple Ridge,V2X 0E8,49.208097,-122.585894,604-724-9950,,rainbowmontessoribc@gmail.com,Y,N,N,N,N,N,Y,Y,N,N,Y,N,N,Y,N,N,N,Not offered,Not offered,N,N,N,N,N,Y,N,Y,Y,N,N,2021/09/23,,N,Y,N
2540,Licensed Group,Blue Spruce Montessori Childrens House,3302 25Th Ave E,,Vancouver,V5R 1J8,49.247846,-123.033042,604-375-4953,,debbiemarette@bluesprucemontessori.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2541,Licensed Family,Learn Inspire Thrive Childcare (Lit),9262 152 St,,Surrey,V3R 4G2,49.171106,-122.801015,778-822-7142,,info.litchildcare@gmail.com,Y,N,N,N,N,N,Y,Y,N,Y,Y,N,N,N,N,N,Y,Extra fee,Extra fee,N,N,N,N,Y,Y,Y,Y,Y,N,Y,2021/09/26,,N,Y,N
2542,Licensed Family,Kids R Us,8181 168A St,,Surrey,V4N 5K6,49.151304,-122.755361,604-441-3900,,khawarhuma@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,N
2543,Licensed Group,Kidz Kompany - Rutherford,5840 Hammond Bay Rd,,Nanaimo,V9T 5M6,49.234367,-124.020719,250-667-1243,,pleasantvalley@kidzkompany.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/13,,N,N,N
2544,Licensed Group,The Big Playhouse,249 E 57Th Ave,,Vancouver,V5X 1S6,49.218676,-123.100586,604-724-0439,,thebigplayhouse@outlook.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/22,,N,Y,N
2545,Licensed Group,The Big Playhouse,249 57Th Ave E,,Vancouver,V5X 1S6,49.218676,-123.100586,604-724-0439,,thebigplayhouse@outlook.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/22,,N,Y,N
2546,Licensed Group,Osoyoos Elementary Seamless Day,8507 - 68Th Avenue,,Osoyoos,V0H 1V0,49.02852,-119.46734,250-495-7248,,dfoster@sd53.bc.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2547,Licensed Family,Love Kids Daycare,1239 Confederation Dr,,Port Coquitlam,V3C 6K2,49.237438,-122.784358,604-521-4027,,lovekidsdaycare@outlook.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2548,Licensed Family,Young Explorers Preschool And Childcare,4871 Logan's Run,,Nanaimo,V9V 1N8,49.233309,-123.979211,778-772-9588,,hai_banks@yahoo.ca,Y,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,Y,Extra fee,Not offered,N,N,N,Y,Y,Y,Y,N,Y,N,N,2021/09/27,,N,Y,N
2549,Licensed Group,Starlight Child Care Centre,8486 16Th Ave,,Burnaby,V3N 1S3,49.231529,-122.917995,778-389-9669,,info@starlightchildcarecentre.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/20,,N,N,N
2550,Licensed Group,Alderwood House School North River,10071 Finlayson Dr,,Richmond,V6X 1W7,49.196371,-123.111265,604-377-8385,,northriver@alderwoodhouse.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,Y
2551,Licensed Group,Alderwood House School North River,10071 Finlayson Dr,,Richmond,V6X 1W7,49.196371,-123.111265,604-377-8385,,northriver@alderwoodhouse.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,Y
2552,Licensed Group,Sunny Hills Montessori Ltd.,259 Seymour St,,Kamloops,V2C 2E7,50.67444,-120.335039,250-851-1764,,sunnyhillsmontessori@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2553,Licensed Group,Toddler World Early Learning Centre,664 Robson Dr,,Kamloops,V2E 2B7,50.64761,-120.3538,250-879-1436,,toddlerworldkamloops@gmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,N,N,N,2021/09/23,,N,Y,N
2554,Licensed Group,Cedar Early Learning Centre,1491 Berkley Rd,,North Vancouver,V7H 1Y5,49.32087,-123.005332,604-987-3181,,cedar.centre@hotmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,N,2021/09/23,,N,Y,N
2555,Licensed Group,Beanstalk Early Learning Centre,3455 13Th Avenue,,Houston,V0J 1Z0,54.397685,-126.645066,250-845-7777,,beanstalkhouston@gmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,N,N,2021/09/22,,N,Y,N
2556,Licensed Family,Sunshine House Daycare,16333 Glenwood Cres N,,Surrey,V4N 1Y2,49.198065,-122.769603,778-885-9252,,hosai-anjaz@hotmail.com,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,Y,Not offered,Not offered,N,N,N,N,N,N,N,N,Y,N,N,2021/09/23,,N,N,N
2557,Licensed Group,Junior Einstein's Academy,10787 128 St,,Surrey,V3T 3A2,49.198897,-122.867967,604-719-1171,,junioreinsteinsacademy1@gmail.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/16,,N,N,N
2558,Licensed Group,Fleetwood Early Learning Center,101-102 8431 160Th St,,Surrey,V4N 0V6,49.156135,-122.779083,778-951-3352,,info@fleetwoodearlylearning.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,Y,Y,2021/09/22,,N,N,N
2559,Licensed Group,Silver King Child Care Centre,2001 Silver King Rd,,Nelson,V1L 1C8,49.475912,-117.294589,250-354-3208,,hayleyr@kootenaykids.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2560,Licensed Group,Bee Haven- Town Centre,101-2770 Valley Centre Ave,,North Vancouver,V7J 0C8,49.33388,-123.039783,604-216-7616,,schoolagemanager@beehavenkids.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/21,,N,N,N
2561,Licensed Group,Taylor Elementary School Little Tigers,9808 Birch Ave East,,Taylor,V0C 2K0,56.167373,-120.691232,250-264-7186,,asoutham@prn.bc.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2562,Licensed Group,Seaside Children's Centre,9195 Highway 101,,Powell River,V8A 0H8,49.772876,-124.427768,866-487-9050,,administrator@seasidechildrenscentre.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,Y
2563,Licensed Group,Gw Carlson Kidz Klub,5617 51 Street,,Fort Nelson,V0C 1R0,58.812949,-122.69757,250-500-2527,,gwcarlson.kidzklub@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2564,Licensed Group,Northern Rockies Clubhouse,5246 45 Street,,Fort Nelson,V0C 1R0,58.808703,-122.68929,250-321-0250,,jcclark.kidzklub@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2565,Licensed Group,Bright Star Montessori School - Qualicum Beach,744 Primrose St,,Qualicum Beach,V9K 1S8,49.344497,-124.443331,250-228-5949,,info@brightstarmontessori.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,Y,Y,N,2021/09/27,,N,N,N
2566,Licensed Group,Delta Daycare Inc,7675 116A St,,Delta,V4C 5Y3,49.142632,-122.900425,778-558-8680,,deltadaycare1@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2567,Licensed Group,Donna Gabriel Robins YMCA Child Care And Kids Club,7844 204B St,,Langley,V2Y 3N9,49.145428,-122.654096,604-505-7594,,donnagabrielrobinsymca@gv.ymca.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2568,Licensed Group,Creative Circle Childcare 2,10520 Anahim Dr,,Richmond,V7A 3C5,49.142394,-123.10789,604-725-9906,,angieyamada26@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2569,Licensed Group,Brackendale Childcare Program,Rm #1 - 42000 Government Rd,,Brackendale,V8B 0A7,49.770727,-123.151847,604-892-5796,,chelsie.brubacher@sscs.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2570,Licensed Group,The Revelstoke After School Society - United Church,314 Mackenzie Ave,,Revelstoke,V0E 2S0,50.997712,-118.196594,250-683-8663,,info@revyafterschool.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2571,Licensed Group,Stride Childrens Centre,7051 14Th Ave,,Burnaby,V3N 1Z3,49.211521,-122.952432,604-520-6017,,bccs@telus.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2572,Licensed Group,Stay 'N' Play Group Daycare,100 - 3310 Coast Meridian Rd,,Port Coquitlam,V3B 3N5,49.272617,-122.755683,778-285-5450,,sphmp02@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2573,Licensed Group,Golden Cedar,1417 Cedar St,,Nelson,V1L 2G1,49.486805,-117.281726,250-551-4545,,littletreekinderhouse@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
2574,Licensed Group,New Kids On The Block Daycare,2969 Earl Grey St,,Victoria,V9A 1W5,48.446904,-123.392518,780-221-0810,,info@newkidsdaycare.com,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,Y,Y,N,N,2021/08/18,http://www.healthspace.ca/Clients/VIHA/VIHA_Website.nsf/CCFL-Frameset,N,Y,N
2575,Licensed Group,Port Washington Montessori,1204 Port Washington Road,,Pender Island,V0N 2M1,48.814037,-123.318791,250-222-1111,,macleandavis@shaw.ca,Y,N,Y,N,N,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,Not offered,Include in fee,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,2021/09/15,http://www.healthspace.ca/Clients/VIHA/VIHA_Website.nsf/CCFL-Frameset,N,Y,N
2576,Licensed Group,Eagle's Nest Aboriginal Head Start Preschool,618 Hastings St E,,Vancouver,V6A 1R1,49.280859,-123.09102,604-913-9128,,karen@acc-society.bc.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/08/10,https://inspections.vcha.ca/ChildCare/Table,N,N,N
2577,Licensed Group,Rainbows And Dreams,4184 Keewatin Pl,,Victoria,V8X 4L1,48.481213,-123.379182,250-479-1966,,theshadows@telus.net,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,Y,N,2021/09/17,http://www.healthspace.ca/Clients/VIHA/VIHA_Website.nsf/CCFL-Frameset,N,N,N
2578,Licensed Group,Small Wonders Early Childhood Centre,6054 Montgomery Way,,Nanaimo,V9V 1T6,49.236204,-124.027287,250-756-9777,,smallwunders@shaw.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/22,http://www.healthspace.ca/Clients/VIHA/VIHA_Website.nsf/CCFL-Frameset,N,N,N
2579,Licensed Group,Revelstoke Community Centre,600 Campbell Ave,,Revelstoke,V0E 2S0,50.997251,-118.2004,250-837-9351,,klarson@revelstoke.ca,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,,N,N,N,N,N,N,N,N,N,N,N,2021/09/20,http://www.interiorhealth.ca/YourEnvironment/InspectionReports/Pages/default.aspx,N,N,N
