Program ID,Type Name,Program Name,Physical Address Line,Physical City Name,Physical Postal Code,Phone Number,Space,Inspection Date,Inspection Reason Name,Non Compliance Sub Name,Non Compliance Name,Non Compliance Action Name,Review Date,,
79A42F1FA72CF9B0173DE001BEAD0164,OUT OF SCHOOL CARE PROGRAM,OPTIONS ACADEMY OSC,"201, 5637 RIVERBEND ROAD",EDMONTON,T6H5K4,7802787491,40,8/7/2019,VARIANCE REQUEST,,,,,,
80D228D19474870D5542C4B2909A08FB,DAY CARE PROGRAM,TENDER HEART CHILD CARE CENTRE LTD.,3319 118 AVENUE,EDMONTON,T5W4X1,7804794351,80,8/7/2019,INSPECTION,,,,,,
97E3342FDDFFCE2DBEBCA4660526A6CE,DAY CARE PROGRAM,CASPIAN CHILDCARE,648 - 11 STREET SOUTH,LETHBRIDGE,T1J2P2,4033282835,50,8/7/2019,RENEWAL LICENCE INSPECTION,,,,,,
97F7ADA79D62B65667E0CA95836A87ED,DAY CARE PROGRAM,GOLD STAR DAY CARE,16648 71 STREET,EDMONTON,T5Z0N5,7807051605,47,8/7/2019,INSPECTION,,,,,,
999328FA7A1FE1E2F330DD310C0BC8A3,DAY CARE PROGRAM,CRYSTALRIDGE LEARNING CENTRE,"100, 26 CRYSTALRIDGE DRIVE",OKOTOKS,T1S2C3,4039820046,96,8/7/2019,RENEWAL LICENCE INSPECTION,,,,,,
AA5CFD2765E3388519EB0E350B198D58,OUT OF SCHOOL CARE PROGRAM,BRIGHT HORIZONS OSC SPRUCE VILLAGE,5 SPRUCE VILLAGE WAY,SPRUCE GROVE,T7X0B2,7804782273,29,8/7/2019,FOLLOW UP TO ENFORCEMENT ACTION,,,,,,
AA5CFD2765E3388519EB0E350B198D58,OUT OF SCHOOL CARE PROGRAM,BRIGHT HORIZONS OSC SPRUCE VILLAGE,5 SPRUCE VILLAGE WAY,SPRUCE GROVE,T7X0B2,7804782273,29,8/7/2019,INSPECTION,,,,,,
ADA7B155213604508A9D26A16A4550A2,DAY CARE PROGRAM,SOUTH CALGARY MONTESSORI CHILD CARE LTD.,"105, 4720 - 106 AVENUE SE",CALGARY,T2C3G5,4035239889,91,8/7/2019,VARIANCE REQUEST,,,,,,
B29BB268DAD072338E1ECD81993CC5D6,PRE-SCHOOL PROGRAM,MI CASA MONTESSORI LTD.,5940 LAKEVIEW DRIVE SW,CALGARY,T3E5S8,4036046933,45,8/7/2019,INSPECTION,,,,,,
B7F77C5B118FBAC103E45AC8299B1D68,OUT OF SCHOOL CARE PROGRAM,KIDS & COMPANY RED DEER,210 - 8 CONWAY STREET,RED DEER,T4P0N1,4039862234,15,8/7/2019,INSPECTION,6(1)(b) - Provisions of licence - category of program,ACT,ORDER TO REMEDY,8/9/2019,,
C2446A00602EE77942FE77848FD9F8B8,DAY CARE PROGRAM,ALLARD DAYCARE CENTRE,315 ALLARD BLVD SW,EDMONTON,T6W0J2,7807525888,43,8/7/2019,INSPECTION,,,,,,
C3D24FCE1E0184992D7346718D4E52F7,DAY CARE PROGRAM,KID-TECH DAYCARE,10 MAIN BOULEVARD,SHERWOOD PARK,T8A3W8,7809644767,14,8/7/2019,FOLLOW UP TO ENFORCEMENT ACTION,,,,,,
C76D634D328654C21B6E4396A088D643,OUT OF SCHOOL CARE PROGRAM,HUNTINGTON HILLS COMMUNITY ASSOCIATION CHILD CARE PROGRAM,520 78 AVENUE NW,CALGARY,T2K0S2,5873922266,84,8/7/2019,FOLLOW UP TO ENFORCEMENT ACTION,,,,,,
C9E45094D7C12015EC1EFE6A6ECB8C2D,DAY CARE PROGRAM,MI CASA MONTESSORI LTD.,5940 LAKEVIEW DRIVE SW,CALGARY,T3E5S8,4036046933,45,8/7/2019,INSPECTION,,,,,,
D425696F5EB0EA3B0425C2285EFC8396,DAY CARE PROGRAM,OPPORTUNITY CHILDCARE-RED EARTH,111 SANDY LANE,RED EARTH CREEK,T0G1X0,7806493400,32,8/7/2019,INSPECTION,10(3)(a) - Medication - all medication stored in locked container,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,8/30/2019,,
D72454B9C5EA739B351483F8FD228D1B,DAY CARE PROGRAM,KRISTOPHER ROBYN'S CHILD CARE CENTRE,109/115 23 AKINS DRIVE,ST. ALBERT,T8N3B3,7804609711,70,8/7/2019,INSPECTION,,,,,,
DB6A6FEBC7DAD4DE9C01BDCE6034C2DD,FAMILY DAY HOME,RAZZLE DAZZLE FAMILY DAY HOME AGENCY,"110, 5028 - 50A STREET",SYLVAN LAKE,T4S2N5,4038873332,225,8/7/2019,Provider Review,,,,,,
DFD5E0A56878A53A8E83E1F39F1D2421,PRE-SCHOOL PROGRAM,SANKALPA,"50, 919 - 9 AVENUE SE",CALGARY,T2G0S5,4034522549,40,8/7/2019,INITIAL LICENCE INSPECTION,,,,,,
E3E091CF56716861D7B6F54073433DE0,DAY CARE PROGRAM,OPPORTUNITY DAYCARE,104 OPPORTUNITY DRIVE,WABASCA,T0G2K0,7808911090,80,8/7/2019,INCIDENT REPORT,6(1)(a) - Notice of Changes- comply with plan,REGULATION,ORDER TO REMEDY,9/23/2019,,
E3E091CF56716861D7B6F54073433DE0,DAY CARE PROGRAM,OPPORTUNITY DAYCARE,104 OPPORTUNITY DRIVE,WABASCA,T0G2K0,7808911090,80,8/7/2019,INCIDENT REPORT,2(1) - Day Care Program - program in keeping with needs of children,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,9/23/2019,,
E3E091CF56716861D7B6F54073433DE0,DAY CARE PROGRAM,OPPORTUNITY DAYCARE,104 OPPORTUNITY DRIVE,WABASCA,T0G2K0,7808911090,80,8/7/2019,INCIDENT REPORT,28(1)(b) - Minimum staffing and general supervision - children at all times supervised,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,9/23/2019,,
E3E091CF56716861D7B6F54073433DE0,DAY CARE PROGRAM,OPPORTUNITY DAYCARE,104 OPPORTUNITY DRIVE,WABASCA,T0G2K0,7808911090,80,8/7/2019,INCIDENT REPORT,7(2) - Incident Reporting - report each incident to director in manner required by director,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,9/23/2019,,
E52D85EA20F52E2FF4A17472E98DBFAD,DAY CARE PROGRAM,KIDS & COMPANY RED DEER,210 - 8 CONWAY STREET,RED DEER,T4P0N1,4039862234,120,8/7/2019,INSPECTION,,,,,,
E7241F3D3603B5FE7327841DF037845F,OUT OF SCHOOL CARE PROGRAM,KIDZ COVE CHILDCARE OSC,4716 118 AVENUE,EDMONTON,T5W1B3,7804772769,14,8/7/2019,INSPECTION,,,,,,
EEAF8BA982A42280F6490F97BD849DBE,DAY CARE PROGRAM,KIDZ COVE CHILDCARE,4716 118 AVENUE,EDMONTON,T5W1B3,7804772769,36,8/7/2019,INSPECTION,,,,,,
FEF2A2852F52887257488BD42F852F47,DAY CARE PROGRAM,BETHEL DAYCARE CHRISTINA GORDON,106 PARSON'S CREEK DRIVE,FORT MCMURRAY,T9K0H6,7808806510,23,8/7/2019,RENEWAL LICENCE INSPECTION,,,,,,
010EBA893E48DA9462E345A1C65822A6,OUT OF SCHOOL CARE PROGRAM,GRANVILLE CHILDCARE CENTER OUT OF SCHOOL CARE,7175 WINTERBURN RD NW,EDMONTON,T5T4K2,7809656066,11,8/6/2019,INSPECTION,10(1)(b) - Medication - medication in original labelled container,SCHEDULE 4 - OUT OF SCHOOL CARE PROGRAM,ORDER TO REMEDY,8/22/2019,,
010EBA893E48DA9462E345A1C65822A6,OUT OF SCHOOL CARE PROGRAM,GRANVILLE CHILDCARE CENTER OUT OF SCHOOL CARE,7175 WINTERBURN RD NW,EDMONTON,T5T4K2,7809656066,11,8/6/2019,INSPECTION,18(b) - Indoor and outdoor furnishings and equipment -developmentally appropriate,SCHEDULE 4 - OUT OF SCHOOL CARE PROGRAM,ORDER TO REMEDY,8/22/2019,,
010EBA893E48DA9462E345A1C65822A6,OUT OF SCHOOL CARE PROGRAM,GRANVILLE CHILDCARE CENTER OUT OF SCHOOL CARE,7175 WINTERBURN RD NW,EDMONTON,T5T4K2,7809656066,11,8/6/2019,INSPECTION,20(1)(b)(i) - Administration Records - daily attendance of primary staff member includes arrival and departure,SCHEDULE 4 - OUT OF SCHOOL CARE PROGRAM,ORDER TO REMEDY,8/22/2019,,
010EBA893E48DA9462E345A1C65822A6,OUT OF SCHOOL CARE PROGRAM,GRANVILLE CHILDCARE CENTER OUT OF SCHOOL CARE,7175 WINTERBURN RD NW,EDMONTON,T5T4K2,7809656066,11,8/6/2019,INSPECTION,24(1)(a) - Ratios and Maximum Group Size - minimum primary staff member to child ratio,SCHEDULE 4 - OUT OF SCHOOL CARE PROGRAM,ORDER TO REMEDY,8/22/2019,,
141A4D043AEFF73CEE4E503238CD4B33,DAY CARE PROGRAM,B-SMART LEARNING CENTER INC.,211 10807 CASTLEDOWNS ROAD,EDMONTON,T5X3N7,7804565641,56,8/6/2019,FOLLOW UP TO ENFORCEMENT ACTION,,,,,,
23DE0645CF9635C2657A3314185D6EAA,DAY CARE PROGRAM,THE SUNSHINE FACTORY (DAY CARE) LTD.,17115/17119 64 AVENUE,EDMONTON,T5T2K3,7804876373,57,8/6/2019,CRITICAL INCIDENT REPORT,,,,,,
2C20CBC0739DCDB2EFBBA3054FDD1114,DAY CARE PROGRAM,A BRIGHT BEGINNING CHILD CARE CENTRE,10226 108 AVENUE,GRANDE PRAIRIE,T8V1P5,7805329170,78,8/6/2019,VARIANCE REQUEST,,,,,,
37A2EDE790693273F6826EE085E9254C,OUT OF SCHOOL CARE PROGRAM,BETHEL OSC DAVE MCNEILLY,431 CALLEN DRIVE,FORT MCMURRAY,T9K0X8,7808806510,84,8/6/2019,RENEWAL LICENCE INSPECTION,,,,,,
3820ECF881E2437866D8CDEFF5436725,OUT OF SCHOOL CARE PROGRAM,RECHOUSE - MCKENZIE TOWNE ELEMENTARY,679 PRESTWICK CIRCLE SE,CALGARY,T2Z0V4,5872161111,56,8/6/2019,INSPECTION,,,,,,
47FE03D1ECC407628CE8A095B48EE0DB,OUT OF SCHOOL CARE PROGRAM,SHAWNESSY DAYCARE,184 SHAWNESSY DRIVE SW,CALGARY,T2Y1B5,4032560838,15,8/6/2019,FOLLOW UP TO ENFORCEMENT ACTION,,,,,,
496013618498DE614538DD84F369A53A,FAMILY DAY HOME,ODYSSEY CHILDCARE INC,239 - 12A STREET NORTH,LETHBRIDGE,T1H2J2,4033205437,316,8/6/2019,Provider Review,Standard 10B: Home and Safety Checklist,Provider,,8/8/2019,,
4E360891BAACCD92817829DA955D9770,DAY CARE PROGRAM,SHAWNESSY DAYCARE,184 SHAWNESSY DRIVE SW,CALGARY,T2Y1B5,4032560838,35,8/6/2019,FOLLOW UP TO ENFORCEMENT ACTION,,,,,,
598BDDB22AEBFEDE234E1019504FB68C,OUT OF SCHOOL CARE PROGRAM,LITTLE ANGELS DAYCARE,105 - 400 MAIN STREET NORTH,AIRDRIE,T4B2N1,4039805677,22,8/6/2019,INCIDENT REPORT,,,,,,
83C19E6F545A88F10E5A41452EB92F22,OUT OF SCHOOL CARE PROGRAM,ABC SCHOOL  AGE PROGRAM,10226 108 AVENUE,GRANDE PRAIRIE,T8V1T5,7805329170,25,8/6/2019,VARIANCE REQUEST,,,,,,
86DD81E8B6FE949D5E06151FC9301013,DAY CARE PROGRAM,BUMBLE BEE CHILD CARE CENTRE,11028 106 AVENUE,EDMONTON,T5H0R3,7809662172,27,8/6/2019,INSPECTION,,,,,,
89EA1DF52F31E188B26DA87BE1432005,OUT OF SCHOOL CARE PROGRAM,SUNSHINE FACTORY BEFORE & AFTER SCHOOL CARE,17115/17119 64 AVENUE,EDMONTON,T5T2K3,7804876373,39,8/6/2019,CRITICAL INCIDENT REPORT,,,,,,
8E669E5C211274705202EE33F0C815DE,OUT OF SCHOOL CARE PROGRAM,EARLY EXPLORERS LEARNING CENTRE LTD,2100 19 STREET NE,CALGARY,T2E8E8,4032501066,28,8/6/2019,COMPLAINT INVESTIGATION,,,,,,
9CB84055C6AD173778D018059F5E3208,OUT OF SCHOOL CARE PROGRAM,KINGSLAND CHILD DEVELOPMENT CENTRE,619 KINGSMERE CRES SW,CALGARY,T2V2H9,4032557828,12,8/6/2019,RENEWAL LICENCE INSPECTION,,,,,,
9CEB6F11A621A5F9174314994B9FD04E,DAY CARE PROGRAM,EARLY EXPLORERS LEARNING CENTRE LTD,2100 19 STREET NE,CALGARY,T2E8E8,4032501066,80,8/6/2019,COMPLAINT INVESTIGATION,,,,,,
A915C13CD2F490DFD3AD9FBE68C19C43,DAY CARE PROGRAM,KINGSLAND CHILD DEVELOPMENT CENTRE,619 KINGSMERE CRES SW,CALGARY,T2V2H9,4032557828,48,8/6/2019,RENEWAL LICENCE INSPECTION,,,,,,
B57D589164AD1E99F290E5786ECDADAD,DAY CARE PROGRAM,LITTLE ANGELS DAYCARE,105 400 MAIN STREET N,AIRDRIE,T4B2N1,4039805677,80,8/6/2019,INCIDENT REPORT,,,,,,
B5F0ED3975722981393B1DB28B5DB75F,DAY CARE PROGRAM,GRANVILLE CHILDCARE CENTER DAYCARE,7175 WINTERBURN RD. NW,EDMONTON,T5T4J2,7809656066,60,8/6/2019,INSPECTION,6(1)(e) - Provisions of licence - term of licence,ACT,ORDER TO REMEDY,8/22/2019,,
B5F0ED3975722981393B1DB28B5DB75F,DAY CARE PROGRAM,GRANVILLE CHILDCARE CENTER DAYCARE,7175 WINTERBURN RD. NW,EDMONTON,T5T4J2,7809656066,60,8/6/2019,INSPECTION,20(c) - Indoor Furnishings and Equipment - child under 12 months is provided with a separate crib or alternate approved by director,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,8/22/2019,,
B5F0ED3975722981393B1DB28B5DB75F,DAY CARE PROGRAM,GRANVILLE CHILDCARE CENTER DAYCARE,7175 WINTERBURN RD. NW,EDMONTON,T5T4J2,7809656066,60,8/6/2019,INSPECTION,23(1)(b)(i) - Administration Records - daily attendance of primary staff member includes arrival and departure,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,8/22/2019,,
B5F0ED3975722981393B1DB28B5DB75F,DAY CARE PROGRAM,GRANVILLE CHILDCARE CENTER DAYCARE,7175 WINTERBURN RD. NW,EDMONTON,T5T4J2,7809656066,60,8/6/2019,INSPECTION,28(1)(b) - Minimum staffing and general supervision - children at all times supervised,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,8/22/2019,,
B695FE698213AAB5E667130FEBED39AB,OUT OF SCHOOL CARE PROGRAM,B-SMART LEARNING CENTER INC.,210/211 10807 CASTLEDOWNS ROAD,EDMONTON,T5X3N7,7804565641,24,8/6/2019,FOLLOW UP TO ENFORCEMENT ACTION,2(1) - Out of School Care Program - program in keeping with needs of children,SCHEDULE 4 - OUT OF SCHOOL CARE PROGRAM,ORDER TO REMEDY,8/15/2019,,
B85FDF83A4DF0E0D4540A92F984EEF63,OUT OF SCHOOL CARE PROGRAM,KLORIOUS KIDS OUT OF SCHOOL CARE,1 ALBERTA DRIVE,FORT MCMURRAY,T9H1P3,7807152228,20,8/6/2019,CONSULTATION,,,,,,
C89E3F4CC8A50C0601CBE5D7EBE4F7C8,OUT OF SCHOOL CARE PROGRAM,YMCA BLUEQUILL OUT OF SCHOOL CARE,11350 25 AVE,EDMONTON,T6J5B1,7804371131,49,8/6/2019,FOLLOW UP TO ENFORCEMENT ACTION,,,,,,
D2882196C01492D6DBCA46F0C8070DE1,DAY CARE PROGRAM,KLORIOUS KIDS DAYCARE,1 ALBERTA DRIVE,FORT MCMURRAY,T9H1P3,7807152228,40,8/6/2019,CONSULTATION,,,,,,
D519A0A3DEBA3BC3C5F0EEE8E8BA4761,DAY CARE PROGRAM,KLARVATTEN PLAZA DAYCARE,16717 84 STREET,EDMONTON,T5Z0P9,7807562006,62,8/6/2019,FOLLOW UP TO ENFORCEMENT ACTION,,,,,,
DB6A6FEBC7DAD4DE9C01BDCE6034C2DD,FAMILY DAY HOME,RAZZLE DAZZLE FAMILY DAY HOME AGENCY,"110, 5028 - 50A STREET",SYLVAN LAKE,T4S2N5,4038873332,225,8/6/2019,Provider Review,,,,,,
DF540722BC7CB82B0F08E0D0703A4866,OUT OF SCHOOL CARE PROGRAM,KLARVATTEN PLAZA OSC,16717 84 STREET,EDMONTON,T5Z0P9,7807562006,20,8/6/2019,FOLLOW UP TO ENFORCEMENT ACTION,,,,,,
F330F01B44635DA49C84E3F3B40ECBA2,DAY CARE PROGRAM,CHILDREN FIRST: EAGLE RIDGE NEST,285 SANDPIPER ROAD,FORT MCMURRAY,T9K0K9,7807431106,60,8/6/2019,CONSULTATION,,,,,,
F838F0DAD550EC3EA1A2327DB1792B00,FAMILY DAY HOME,WESTLOCK FAMILY DAY HOME AGENCY,10804 101 STREET,WESTLOCK,T7P1H5,7803494999,72,8/6/2019,Provider Review,,Provider,,8/8/2019,,
F838F0DAD550EC3EA1A2327DB1792B00,FAMILY DAY HOME,WESTLOCK FAMILY DAY HOME AGENCY,10804 101 STREET,WESTLOCK,T7P1H5,7803494999,72,8/6/2019,Provider Review,Standard 2: Children's Information Records,Provider,,8/8/2019,,
F838F0DAD550EC3EA1A2327DB1792B00,FAMILY DAY HOME,WESTLOCK FAMILY DAY HOME AGENCY,10804 101 STREET,WESTLOCK,T7P1H5,7803494999,72,8/6/2019,Provider Review,Standard 3: Portable Emergency Information Records,Provider,,8/8/2019,,
F838F0DAD550EC3EA1A2327DB1792B00,FAMILY DAY HOME,WESTLOCK FAMILY DAY HOME AGENCY,10804 101 STREET,WESTLOCK,T7P1H5,7803494999,72,8/6/2019,Agency Review,Standard 2: Caseloads and Monitoring,Agency,,8/30/2019,,
F838F0DAD550EC3EA1A2327DB1792B00,FAMILY DAY HOME,WESTLOCK FAMILY DAY HOME AGENCY,10804 101 STREET,WESTLOCK,T7P1H5,7803494999,72,8/6/2019,Agency Review,Standard 4: Recruitment of Family Day Home Providers,Agency,,8/30/2019,,
F838F0DAD550EC3EA1A2327DB1792B00,FAMILY DAY HOME,WESTLOCK FAMILY DAY HOME AGENCY,10804 101 STREET,WESTLOCK,T7P1H5,7803494999,72,8/6/2019,Agency Review,Standard 5: Support for Family Day Home Providers,Agency,,8/30/2019,,
F838F0DAD550EC3EA1A2327DB1792B00,FAMILY DAY HOME,WESTLOCK FAMILY DAY HOME AGENCY,10804 101 STREET,WESTLOCK,T7P1H5,7803494999,72,8/6/2019,Agency Review,Standard 6: Agency Policies,Agency,,8/30/2019,,
F838F0DAD550EC3EA1A2327DB1792B00,FAMILY DAY HOME,WESTLOCK FAMILY DAY HOME AGENCY,10804 101 STREET,WESTLOCK,T7P1H5,7803494999,72,8/6/2019,Agency Review,Standard 7: Services for Parent(s),Agency,,8/30/2019,,
F838F0DAD550EC3EA1A2327DB1792B00,FAMILY DAY HOME,WESTLOCK FAMILY DAY HOME AGENCY,10804 101 STREET,WESTLOCK,T7P1H5,7803494999,72,8/6/2019,Agency Review,Standard 8: Incidents,Agency,,8/30/2019,,
F838F0DAD550EC3EA1A2327DB1792B00,FAMILY DAY HOME,WESTLOCK FAMILY DAY HOME AGENCY,10804 101 STREET,WESTLOCK,T7P1H5,7803494999,72,8/6/2019,Provider Review,Standard 10: Health and Safety,Provider,,8/30/2019,,
F9FF02DA8EADAC94EF9C7E18E8B7D9FF,DAY CARE PROGRAM,BETHEL DAYCARE DAVE MCNEILLY,431 CALLEN DRIVE,FORT MCMURRAY,T9K0X8,7808806510,66,8/6/2019,RENEWAL LICENCE INSPECTION,,,,,,
0141E517CED10F2F116E4003A3A7B4AC,DAY CARE PROGRAM,SADDLETOWNE YMCA CHILD DEVELOPMENT CENTRE,7556 FALCONRIDGE BLVD NE,CALGARY,T3J0C9,4035372722,48,8/2/2019,INSPECTION,,,,,,
088B30EBF4DAFFFD14C6B86F6DB33DE3,DAY CARE PROGRAM,FUN STATION DAYCARE,6950/6952/6954 -76 AVE NW,EDMONTON,T6B2R2,7808022032,56,8/2/2019,COMPLAINT INVESTIGATION,23(1)(b)(ii) - Administration Records- daily attendance of primary staff member includes hours spent providing child care,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,8/14/2019,,
13478FCC24A48B168C0A507DD735B2A2,OUT OF SCHOOL CARE PROGRAM,ART SMITH AVIATION ACADEMY OSC,#54 QUEENSWAY & TAMARAC CRES.,COLD LAKE,T9M2C3,7805946006,116,8/2/2019,INSPECTION,,,,,,
1B50C7CCBB926C162300EA814BF4FF49,DAY CARE PROGRAM,COUNTY PLACE EARLY LEARNING & CARE CENTRE-DAY CARE,922 ASH STREET,SHERWOOD PARK,T8A2G1,7804175008,76,8/2/2019,INSPECTION,17(c) - Diapering - Ensure that proper hand washing procedures are followed when diapering,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,8/8/2019,,
1B50C7CCBB926C162300EA814BF4FF49,DAY CARE PROGRAM,COUNTY PLACE EARLY LEARNING & CARE CENTRE-DAY CARE,922 ASH STREET,SHERWOOD PARK,T8A2G1,7804175008,76,8/2/2019,INSPECTION,28(1)(b) - Minimum staffing and general supervision - children at all times supervised,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,8/8/2019,,
3D8AE9FC93CCF1053E1D5F431DA74352,DAY CARE PROGRAM,PLAY POWER CHILDCARE,920 7 ST,COLD LAKE,T9M1M5,7805760076,16,8/2/2019,INITIAL LICENCE INSPECTION,,,,,,
469F21B53CFCAA5248B5B9EFA3BE09D6,DAY CARE PROGRAM,KIDS & COMPANY BRITANNIA CROSSING,"300, 5119 ELBOW DRIVE SW",CALGARY,T2V1H2,5873383199,136,8/2/2019,INSPECTION,,,,,,
528523CB740CD401431492EE622B7DC7,OUT OF SCHOOL CARE PROGRAM,BRIDGELAND DAY CARE AND AFTER SCHOOL PROGRAM,736 MCDOUGALL COURT NE,CALGARY,T2E2W6,4032617650,24,8/2/2019,FOLLOW UP TO ENFORCEMENT ACTION,,,,,,
5AC20BDFE9D9FAFF6CEAEA805D85D7BE,OUT OF SCHOOL CARE PROGRAM,COUNTY PLACE EARLY LEARNING & CARE CENTRE-OUT OF SCHOOL CARE,922 ASH STREET,SHERWOOD PARK,T8A2G1,7807108980,35,8/2/2019,INSPECTION,,,,,,
5DE7E7F0BC5CE9E7E4D169E3C34F9221,DAY CARE PROGRAM,DAYSTAR CHILDCARE CENTRE,101 ABRAHAM GATE,FORT MCMURRAY,T9H0J1,5877537698,40,8/2/2019,CONSULTATION,,,,,,
5E4F891668E6B60AA564BE7A918B7D18,DAY CARE PROGRAM,EARLY LEARNING INCLUSIVE CHILDCARE INC.,13915 61 STREET,EDMONTON,T5A1P3,7804730277,26,8/2/2019,RENEWAL LICENCE INSPECTION,,,,,,
6002779842105AFEB8322E7A2F691A38,OUT OF SCHOOL CARE PROGRAM,HUNTINGTON CHILD DEVELOPMENT CENTRE,7535 HUNTRIDGE HILL NE,CALGARY,T2K4A9,4032951588,26,8/2/2019,FOLLOW UP TO ENFORCEMENT ACTION,,,,,,
728320CB702E339497DB03CCE43FB0E6,DAY CARE PROGRAM,BRIGHT HORIZONS CHILDCARE SPRUCE VILLAGE,5 SPRUCE VILLAGE WAY,SPRUCE GROVE,T7X0B2,7804782273,91,8/2/2019,INSPECTION,,,,,,
81467C13B2959061401A51F3508F2647,OUT OF SCHOOL CARE PROGRAM,FUN STATION OUT OF SCHOOL CARE,6950/6952/6954 -76 AVE NW,EDMONTON,T6B2R2,7808022032,16,8/2/2019,COMPLAINT INVESTIGATION,20(1)(b)(ii) - Administration Records - daily attendance of  primary staff member includes hours spent providing child care,SCHEDULE 4 - OUT OF SCHOOL CARE PROGRAM,ORDER TO REMEDY,,,
8621935A00E2CA1DCDDFF1CC9AED88F8,OUT OF SCHOOL CARE PROGRAM,PLAY POWER OSC,920 7 ST,COLD LAKE,T9M1M5,7805760076,40,8/2/2019,INITIAL LICENCE INSPECTION,,,,,,
8A87F0AD2562D2CEFA9FE9F66D337F77,DAY CARE PROGRAM,BRIDGELAND DAY CARE AND AFTER SCHOOL PROGRAM,736 MCDOUGALL COURT NE,CALGARY,T2E2W6,4032617650,45,8/2/2019,FOLLOW UP TO ENFORCEMENT ACTION,,,,,,
8FE12B85EBFCC42D5E828091E1F8E609,DAY CARE PROGRAM,MOTHER NATURE'S PRESCHOOL LTD,"2803 - 13 AVENUE, SE",MEDICINE HAT,T1A3R1,4035288892,41,8/2/2019,COMPLAINT INVESTIGATION,23(1)(c)(ii) - Administration Records - evidence of first aid certificate for primary staff and supervisor,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,8/9/2019,,
8FE12B85EBFCC42D5E828091E1F8E609,DAY CARE PROGRAM,MOTHER NATURE'S PRESCHOOL LTD,"2803 - 13 AVENUE, SE",MEDICINE HAT,T1A3R1,4035288892,41,8/2/2019,COMPLAINT INVESTIGATION,7(2) - Incident Reporting - report each incident to director in manner required by director,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,8/9/2019,,
AA5CFD2765E3388519EB0E350B198D58,OUT OF SCHOOL CARE PROGRAM,BRIGHT HORIZONS OSC SPRUCE VILLAGE,5 SPRUCE VILLAGE WAY,SPRUCE GROVE,T7X0B2,7804782273,29,8/2/2019,INSPECTION,,,,,,
B55B491F17459B98156B2F8ECE4C21DA,DAY CARE PROGRAM,FRIENDLY FOREST CHILDCARE CENTRE,16833 109 STREET,EDMONTON,T5X2R5,7804480401,32,8/2/2019,INSPECTION,,,,,,
BDA311F34BAB38866E84C9B1D8A973CE,DAY CARE PROGRAM,HUNTINGTON CHILD DEVELOPMENT CENTRE,7535 HUNTRIDGE HILL NE,CALGARY,T2K4A9,4032951588,46,8/2/2019,FOLLOW UP TO ENFORCEMENT ACTION,,,,,,
F269984BCB6683CB22C33CC0004AC4B5,OUT OF SCHOOL CARE PROGRAM,FRIENDLY FOREST AFTER SCHOOL CARE,16833 109 STREET,EDMONTON,T5X2R5,7804480401,49,8/2/2019,INSPECTION,,,,,,
0AFC07922341295622B8B7002DFA25AF,DAY CARE PROGRAM,FRIENDLY FROG DAYCARE,601 HERMITAGE ROAD,EDMONTON,T5A4M2,7804066665,83,8/1/2019,FOLLOW UP TO ENFORCEMENT ACTION,,,,,,
32BFB6B1F65DBC78D0FD0A67ED7A1786,OUT OF SCHOOL CARE PROGRAM,EDUCARE LEARNING AND CHILD CARE SERVICES,320A SADDLEBACK ROAD,EDMONTON,T6J4R7,7804307166,7,8/1/2019,FOLLOW UP TO ENFORCEMENT ACTION,,,,,,
3C1EE4059BDCF558FE67F621383E13EF,DAY CARE PROGRAM,KIDSLAND PRE-SCHOOL LTD. #5,665 WOODBINE BLVD SW,CALGARY,T2W6C8,4032512332,52,8/1/2019,FOLLOW UP TO ENFORCEMENT ACTION,,,,,,
3DA193A387F441732598F36701F5C04B,DAY CARE PROGRAM,SWEET TIME DAYCARE,12706 68 STREET,EDMONTON,T5C0E4,7804720658,25,8/1/2019,FOLLOW UP TO ENFORCEMENT ACTION,,,,,,
40EE1A9B757DD57873C1041017EAF151,PRE-SCHOOL PROGRAM,SUN PILLARS ACADEMY INC.,"#133, 7171 - 80 AVE NE",CALGARY,T3J0P6,4034555209,30,8/1/2019,RENEWAL LICENCE INSPECTION,,,,,,
43045BF5A4E6C05411F24275E8D12336,DAY CARE PROGRAM,YMCA ST. BEDE CHILD CARE,10537 44 STREET,EDMONTON,T6A1V9,7804696163,84,8/1/2019,FOLLOW UP TO ENFORCEMENT ACTION,,,,,,
