,Pseudo ProgramID,Type of program,Program Name,Program Address,Program City,Postal Code,Phone Number,Capacity,Accreditation Status,Inspection Date,Inspection Reason,Non-Compliance,Regulation-Schedule-Type,Enforcement Action,Remedy Date
13237,8E7AB7F517F7CD9D615CC1A07CC31547,PRE-SCHOOL PROGRAM,LA PRE-MATERNELLE LA COCCINELLE,3303 CAPITOL HILL CRES. NW,CALGARY,T2M2R2,4038154063,18,,2019-11-06,INSPECTION,,,,
13238,92D7D6C11B50A7E0F9BF6AE4EA82972A,DAY CARE PROGRAM,GREENFIELD (MALMO) DAYCARE PROGRAM,4716 115 STREET,EDMONTON,T6H3N8,7804363002,36,Y,2019-11-06,FOLLOW UP TO ENFORCEMENT ACTION,,,,
13239,A2D54AEE544686E8054D9796CC3F7F53,DAY CARE PROGRAM,SHAWNESSY YMCA CHILD DEVELOPMENT CENTRE,"400, 333 SHAWVILLE BLVD  SE",CALGARY,T2Y4H3,4032543211,48,Y,2019-11-06,FOLLOW UP TO ENFORCEMENT ACTION,,,,
13240,A45E8FC1DFF20FD7EF9D0A303E36C550,PRE-SCHOOL PROGRAM,DEVON CHRISTIAN PRESCHOOL,205 MIQUELON AVENUE WEST,DEVON,T9G0L8,7809874157,22,,2019-11-06,INSPECTION,,,,
13241,B71E80F093CE60B6F45D8D6E11CD8CCD,PRE-SCHOOL PROGRAM,MONTESSORI NURSERY #1,2828 - 19 STREET NW,CALGARY,T2M3V8,4032890034,100,,2019-11-06,INSPECTION,,,,
13242,C94A911F96B806619643FB4C8397D95A,PRE-SCHOOL PROGRAM,CLAIRMONT PLAYSCHOOL,10407 - 97 STREET,CLAIRMONT,T0H0W0,7805673553,24,,2019-11-06,INSPECTION,,,,
13243,CEE5307723F93F7EE944FAA43F5805AC,DAY CARE PROGRAM,BRIGHTPATH SAGE HILL,71 SAGE HILL PASSAGE NW,CALGARY,T3R0S4,5872300512,130,Y,2019-11-06,FOLLOW UP TO ENFORCEMENT ACTION,,,,
13244,CF8DFBBB435287D8A949446DF3C46327,DAY CARE PROGRAM,LITTLE OWL LEARNING CENTRE INC.,423 4TH STREET SE,MEDICINE HAT,T1A0K5,4035279934,66,Y,2019-11-06,INSPECTION,"22(1)(d) - Children's Records - name, address and telephone number of emergency contact person",SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2019-11-18
13245,CF8DFBBB435287D8A949446DF3C46327,DAY CARE PROGRAM,LITTLE OWL LEARNING CENTRE INC.,423 4TH STREET SE,MEDICINE HAT,T1A0K5,4035279934,66,Y,2019-11-06,INSPECTION,25(1)(a)(ii) - Core Requirements - each staff member/volunteer provides a current criminal record check to licence holder every 3 years,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2019-11-18
13246,D5D763480450EF105DFF7D9396946AAB,OUT OF SCHOOL CARE PROGRAM,GREENFIELD (MALMO) SCHOOL AGE PROGRAM,4716 115 STREET,EDMONTON,T6H3N8,7804363002,44,Y,2019-11-06,FOLLOW UP TO ENFORCEMENT ACTION,,,,
13247,DB6A6FEBC7DAD4DE9C01BDCE6034C2DD,FAMILY DAY HOME,RAZZLE DAZZLE FAMILY DAY HOME AGENCY,"110, 5028 - 50A STREET",SYLVAN LAKE,T4S2N5,4038873332,225,Y,2019-11-06,Provider Review,Standard 10B: Home and Safety Checklist,Provider,,2019-11-21
13248,E101B13CA8A652303E66B4C7ACD93592,DAY CARE PROGRAM,LOVING TO LEARN PRESCHOOL,5226 51 AVE,LACOMBE,T4L1H8,4035975709,8,N,2019-11-06,INSPECTION,,,,
13249,E6394B8B313B0B1C317F4B72FC9E44A3,OUT OF SCHOOL CARE PROGRAM,JENNIE ELLIOTT STUDENT CARE II,3023 - 63 AVENUE SW,CALGARY,T3E5J6,4032793190,36,N,2019-11-06,INSPECTION,,,,
13250,F06FDE8A2F618AAEAA2EBFDB0A57D120,PRE-SCHOOL PROGRAM,LOVING TO LEARN PRE SCHOOL,5226 51 AVE,LACOMBE,T4L1J6,4035975709,13,,2019-11-06,INSPECTION,,,,
13251,F330F01B44635DA49C84E3F3B40ECBA2,DAY CARE PROGRAM,CHILDREN FIRST: EAGLE RIDGE NEST,285 SANDPIPER ROAD,FORT MCMURRAY,T9K0K9,7807431106,60,Y,2019-11-06,INSPECTION,,,,
13252,F3748F1D3F72CA4259FD4807DA1FEBBD,DAY CARE PROGRAM,FABLE CHILD CARE CENTER,10010 101 AVE,MORINVILLE,T8R1R1,7809937586,83,Y,2019-11-06,COMPLAINT INVESTIGATION,,,,
13253,F3ADF4D4D3DA59DC03EB244D1B12BC3E,DAY CARE PROGRAM,MCKERNAN CHILD DEVELOPMENT CENTRE,11103 76 AVENUE,EDMONTON,T6G0J9,7804140421,45,Y,2019-11-06,INSPECTION,,,,
13254,F6A7AD730D8AE95A0A0D8BAED362F909,DAY CARE PROGRAM,MARY POPPINS,BUILDING 674,COLD LAKE,T9M2C3,7805946006,32,N,2019-11-06,INSPECTION,,,,
13255,F80746BDF44FD8307F9501B5124E6FE3,PRE-SCHOOL PROGRAM,EARLY START LEARNING CENTRE THICKWOOD PRESCHOOL,164-101 SIGNAL ROAD,FORT MCMURRAY,T9H4N6,5872588332,31,,2019-11-06,INSPECTION,20(1)(a)(ii) - Core Requirements - each staff member/volunteer provides a current criminal record check to licence holder every 3 years,SCHEDULE 5 - PRE-SCHOOL PROGRAM,ORDER TO REMEDY,2019-11-28
13256,072D85BE65F8AC940529E5DF485E671E,PRE-SCHOOL PROGRAM,STARTING PLACE PRESCHOOL,500-208 BEACONHILL DRIVE,FORT MCMURRAY,T9H2R1,7807432966,27,,2019-11-07,INSPECTION,,,,
13257,0A372B4CF22A3F17BD2850A43AC90955,DAY CARE PROGRAM,YMCA NORWOOD CHILD CARE,136 11332 95 STREET,EDMONTON,T5G0V4,7804712297,54,Y,2019-11-07,INSPECTION,,,,
13258,1A138C26EF0658A510983387697F7A15,DAY CARE PROGRAM,LITTLE STAR PLAY SCHOOL AND OUT OF SCHOOL PROGRAM,5009 BROADWAY AVENUE,BLACKFALDS,T0M0J0,4038850138,30,N,2019-11-07,INSPECTION,,,,
13259,1D86792DAFE6C86E41ED1EB0A5D122B1,DAY CARE PROGRAM,KIDS 'R' US DAYCARE #1,12140 103 STREET,EDMONTON,T5G2J9,7807585437,46,Y,2019-11-07,INSPECTION,23(1)(a) - Administration Records- particulars of daily attendance of each child including arrival and departure,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2019-11-09
13260,1EB73F501EC4E85B3D645A22E204F4C5,PRE-SCHOOL PROGRAM,LITTLE FRIENDS CATHOLIC PRESCHOOL,5120 54A STREET,LLOYDMINSTER,T9V0S5,7808757802,39,,2019-11-07,INSPECTION,,,,
13261,21B1E1DC5EB706CF5766F67498616001,DAY CARE PROGRAM,WAVERLEY DAY CARE,6825 89 AVENUE,EDMONTON,T6B0N3,7804684127,67,Y,2019-11-07,INSPECTION,,,,
13262,23E1E5E0B8A919D261447506E44A256C,PRE-SCHOOL PROGRAM,LA PRE-MATERNELLE CAPUCINE - TDJ,3720 42 ST. NW,CALGARY,T3A0C6,8253652382,21,,2019-11-07,INSPECTION,18(1)(a) - Administration Records- particulars of daily attendance of each child,SCHEDULE 5 - PRE-SCHOOL PROGRAM,ORDER TO REMEDY,2019-11-14
13263,2734642B76D3FC2398DCC588BBEAE93F,PRE-SCHOOL PROGRAM,MONTESSORI & ME,16018 104 AVE,EDMONTON,T5P0S3,7804848748,48,,2019-11-07,RENEWAL LICENCE INSPECTION,,,,
13264,2C8B27B96C382E8FEBAE3F61B6F40A76,PRE-SCHOOL PROGRAM,WESTMOUNT DISCOVERY TIME PRESCHOOL,10970 127 STREET,EDMONTON,T5M0S9,7807612727,20,,2019-11-07,INSPECTION,,,,
13265,2E0A3A5952D0B715B8FCDEB9FE6466BE,DAY CARE PROGRAM,LIL' SPROUTS PRESCHOOL,117 9505 68TH AVENUE,GRANDE PRAIRIE,T8V7X8,7809334649,24,N,2019-11-07,INITIAL LICENCE INSPECTION,,,,
13266,347994D20076C7988F08DC183EED5DA7,PRE-SCHOOL PROGRAM,VALLEY KIDLETS PRESCHOOL,#5 - 96 2ND AVENUE NW,SUNDRE,T0M1X0,4036361088,20,,2019-11-07,INSPECTION,,,,
13267,34C839AD83AABCB47F0BEC1EF126D50F,OUT OF SCHOOL CARE PROGRAM,NORTHEAST CHILD CARE CENTRE #2  PROGRAM FOR SCHOOL AGE CHILDREN,7210/7220 144 AVENUE,EDMONTON,T5C2R7,7804787411,33,Y,2019-11-07,COMPLAINT INVESTIGATION,20(2)(a) - Administration Records - available for inspection by director at all times,SCHEDULE 4 - OUT OF SCHOOL CARE PROGRAM,ORDER TO REMEDY,2019-12-12
13268,34C839AD83AABCB47F0BEC1EF126D50F,OUT OF SCHOOL CARE PROGRAM,NORTHEAST CHILD CARE CENTRE #2  PROGRAM FOR SCHOOL AGE CHILDREN,7210/7220 144 AVENUE,EDMONTON,T5C2R7,7804787411,33,Y,2019-11-07,COMPLAINT INVESTIGATION,25(1)(b) - Minimum staffing and general supervision - children at all times supervised,SCHEDULE 4 - OUT OF SCHOOL CARE PROGRAM,ORDER TO REMEDY,2019-12-12
13269,37A2EDE790693273F6826EE085E9254C,OUT OF SCHOOL CARE PROGRAM,BETHEL OSC DAVE MCNEILLY,431 CALLEN DRIVE,FORT MCMURRAY,T9K0X8,7808806510,84,N,2019-11-07,CONSULTATION,,,,
13270,39061D64BA0324B9B0E241D3B230292E,OUT OF SCHOOL CARE PROGRAM,RIVERBEND CHILD'S PAVILION AFTER SCHOOL,5651 RIVERBEND ROAD,EDMONTON,T6H5K4,7804384572,29,Y,2019-11-07,RENEWAL LICENCE INSPECTION,,,,
13271,4063BF47A6CE06473411EBFB4DBF7987,OUT OF SCHOOL CARE PROGRAM,COLLEGE PARK - O.S.C.,2115 56 AVE,LLOYDMINSTER,T9V2W2,7808755790,75,N,2019-11-07,INSPECTION,,,,
13272,434208D761C9F576CD33D8D6EEBC3590,OUT OF SCHOOL CARE PROGRAM,ELMWOOD OUT OF SCHOOL,"UNITS 16615/16621-83 AVENUE, NW",EDMONTON,T5R3V8,7807586647,23,Y,2019-11-07,FOLLOW UP TO ENFORCEMENT ACTION,,,,
13273,443A194EFAA8E080CF63822E114ED12F,DAY CARE PROGRAM,PLANET KIDS DAYCARE,11517 105 AVE NW,EDMONTON,T5H3L8,7809663229,51,N,2019-11-07,INSPECTION,23(1)(b)(i) - Administration Records - daily attendance of primary staff member includes arrival and departure,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2019-11-27
13274,443A194EFAA8E080CF63822E114ED12F,DAY CARE PROGRAM,PLANET KIDS DAYCARE,11517 105 AVE NW,EDMONTON,T5H3L8,7809663229,51,N,2019-11-07,INSPECTION,25(1)(a)(ii) - Core Requirements - each staff member/volunteer provides a current criminal record check to licence holder every 3 years,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2019-11-27
13275,443A194EFAA8E080CF63822E114ED12F,DAY CARE PROGRAM,PLANET KIDS DAYCARE,11517 105 AVE NW,EDMONTON,T5H3L8,7809663229,51,N,2019-11-07,INSPECTION,30(2) - Staff Qualifications - One in every three of the primary staff is certified at a minimum as a child development worker,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2019-11-27
13276,45C4A84971A7C9EAEE840A19406792C0,DAY CARE PROGRAM,KIDZ IN THE ROCKIES LTD,106-4809 47 AVENUE,ROCKY MOUNTAIN HOUSE,T4T1C8,4038440744,37,Y,2019-11-07,RENEWAL LICENCE INSPECTION,,,,
13277,60E651C515599826BE0AB47F496F978B,DAY CARE PROGRAM,OCC DAYCARE - C.P.,2115 56 AVE,LLOYDMINSTER,T9V2W2,7808755790,119,N,2019-11-07,INSPECTION,,,,
13278,6174FB960DD45B3BC0D804ED3C73EF8A,OUT OF SCHOOL CARE PROGRAM,LITTLE STAR PRESCHOOL AND OUT OF SCHOOL PROGRAM,5009 BROADWAY AVE,BLACKFALDS,T0M0J0,4038850138,30,Y,2019-11-07,INSPECTION,,,,
13279,6CFDEA9103EE0A799C0D7B20CE99F461,DAY CARE PROGRAM,RIVERBEND CHILD'S PAVILION DAYCARE,5651 RIVERBEND ROAD,EDMONTON,T6H5K4,7804384572,52,Y,2019-11-07,RENEWAL LICENCE INSPECTION,,,,
13280,754EC68D0CF9B8DC93AF36D54C0F3037,DAY CARE PROGRAM,NORTHEAST DAY CARE CENTRE #1,7210/7220 144 AVENUE,EDMONTON,T5C2R7,7804787441,41,N,2019-11-07,COMPLAINT INVESTIGATION,23(2)(a) - Administration Records- available for inspection by director at all times,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2019-12-12
13281,77084C49BDC23E66495D12304286352F,OUT OF SCHOOL CARE PROGRAM,SUMMIT KIDS - ST. VINCENT,4525 - 49 STREET NW,CALGARY,T3A0K4,4034775437,55,Y,2019-11-07,RENEWAL LICENCE INSPECTION,,,,
13282,7A399F7B596C8E942B687C91307E81C8,PRE-SCHOOL PROGRAM,HARRY BALFOUR PLAYSCHOOL,"10815, 104 STREET",GRANDE PRAIRIE,T8V6R2,7805329276,18,,2019-11-07,INSPECTION,,,,
13283,7B1C3417E3CDC6C4721D0B776D02FB6A,PRE-SCHOOL PROGRAM,TINY TOTS DAYCARE & PRESCHOOL INC.,"101, 2748 - 37 AVE NE",CALGARY,T1Y5L3,4034574748,30,,2019-11-07,INSPECTION,,,,
13284,7DB30A6EA8E86C04AD42F5098562BD5F,DAY CARE PROGRAM,TREEHOUSE DAYCARE-NORTH EDMONTON,4235 139 AVENUE NW,EDMONTON,T5Y2W8,7808504778,31,Y,2019-11-07,COMPLAINT INVESTIGATION,2(1) - Day Care Program - program in keeping with needs of children,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2019-11-22
13285,875E0839DAC2D9E77D2F504C8A38B4E6,OUT OF SCHOOL CARE PROGRAM,TINY TOTS DAYCARE & PRESCHOOL INC.,"101, 2748 - 37 AVE NE",CALGARY,T1Y5L3,4034574748,30,N,2019-11-07,INSPECTION,,,,
13286,8AE8D9090FB908650527C03DB340686A,DAY CARE PROGRAM,PETER PAN CHILD CARE CENTRE (MILLWOODS) - TOWER II,142 MILLBOURNE MALL,EDMONTON,T6K3L6,7804621569,80,Y,2019-11-07,CRITICAL INCIDENT REPORT,,,,
13287,8DC07EB5E64D0C8453A48E965BFE1A61,DAY CARE PROGRAM,WYE CHILD CARE CENTRE,163A 22560 WYE ROAD,SHERWOOD PARK,T8A4T6,7804643735,12,N,2019-11-07,INSPECTION,2(1) - Day Care Program - program in keeping with needs of children,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2019-11-27
13288,8F9D4FEA6066F541E5024BF6CCF9242A,FAMILY DAY HOME,LITTLE CHILDREN DAY HOMES LTD.,101 6TH STREET SE,MEDICINE HAT,T1A1G7,4034271068,70,Y,2019-11-07,Agency Review,,,,
13289,928A7964F33AB2097E3D2860D418A398,DAY CARE PROGRAM,ELMWOOD DAYCARE,UNITS -16615 /16621-83 AVENUE NW,EDMONTON,T5R3V8,7807586647,46,Y,2019-11-07,FOLLOW UP TO ENFORCEMENT ACTION,,,,
13290,99B339C266561262DC5715357137993A,PRE-SCHOOL PROGRAM,MY KINDERHOUSE,"118, 30 COUNTRY HILLS LANDING NW",CALGARY,T3K5P4,4038704540,40,,2019-11-07,INSPECTION,,,,
13291,9FD7327E4AC7A7F6F10AFBC67B86DF3E,OUT OF SCHOOL CARE PROGRAM,WAVERLEY DAY CARE CENTRE PROGRAM FOR SCHOOL AGED CHILDREN,6825 89 AVENUE,EDMONTON,T6B0N3,7804684127,35,Y,2019-11-07,INSPECTION,,,,
13292,A0461063AA6BF12CE9A140DC32ABBAE4,PRE-SCHOOL PROGRAM,ELLERSLIE ROAD PRE-SCHOOL,143/144/145 - 10603 ELLERSLIE ROAD,EDMONTON,T6W1A1,7809885515,55,,2019-11-07,INSPECTION,,,,
13293,A2304E1B0B1F379406AAD0E4F8B45F57,OUT OF SCHOOL CARE PROGRAM,LAKEVIEW AFTER SCHOOL CARE,6&7 9104 179 AVENUE,EDMONTON,T5Z2K9,7804572132,48,Y,2019-11-07,COMPLAINT INVESTIGATION,25(1)(b) - Minimum staffing and general supervision - children at all times supervised,SCHEDULE 4 - OUT OF SCHOOL CARE PROGRAM,ORDER TO REMEDY,2019-12-10
13294,A68C0C5327CDE90CADF4A85E54397302,DAY CARE PROGRAM,BRENTWOOD CHILDCARE CENTER,UNIT 130- 3830 BRENTWOOD RD NW,CALGARY,T2L2J9,5873492883,84,Y,2019-11-07,INSPECTION,10(3)(a) - Medication - all medication stored in locked container,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2019-11-21
13295,ADAB4849656E3D6DDA65672A1B4F183C,OUT OF SCHOOL CARE PROGRAM,WYE OUT OF SCHOOL CARE,163A 22560 WYE ROAD,SHERWOOD PARK,T8A4T6,7804643735,13,Y,2019-11-07,INSPECTION,2(1) - Out of School Care Program - program in keeping with needs of children,SCHEDULE 4 - OUT OF SCHOOL CARE PROGRAM,ORDER TO REMEDY,2019-11-27
13296,AE370C83992A3DFFA7B1673505D53744,OUT OF SCHOOL CARE PROGRAM,KIDZ IN THE ROCKIES LTD.,103 & 106 4809 47 AVENUE,ROCKY MOUNTAIN HOUSE,T4T1C8,4038440744,38,N,2019-11-07,RENEWAL LICENCE INSPECTION,,,,
13297,AECFB3B3853C3682F674F4760E7FD62C,OUT OF SCHOOL CARE PROGRAM,VALLEY KIDS OUT OF SCHOOL CARE,1 - 96 2ND AVENUE NW,SUNDRE,T0M1X0,4036361088,40,Y,2019-11-07,INSPECTION,,,,
13298,B436E35DDBEBF202FCE27BB3C5DE262D,OUT OF SCHOOL CARE PROGRAM,KIDS 'R' US #1 AFTER SCHOOL CARE,12140 103 STREET,EDMONTON,T5G2J9,7807585437,39,Y,2019-11-07,INSPECTION,20(1)(a) - Administration Records - particulars of daily attendance of each child,SCHEDULE 4 - OUT OF SCHOOL CARE PROGRAM,ORDER TO REMEDY,2019-11-19
13299,B436E35DDBEBF202FCE27BB3C5DE262D,OUT OF SCHOOL CARE PROGRAM,KIDS 'R' US #1 AFTER SCHOOL CARE,12140 103 STREET,EDMONTON,T5G2J9,7807585437,39,Y,2019-11-07,INSPECTION,27(2) - Staff Qualifications - One in every 4 of the primary staff members is certified at a minimum as a child development worker,SCHEDULE 4 - OUT OF SCHOOL CARE PROGRAM,ORDER TO REMEDY,2019-11-19
13300,B5A57ACB04A530F419A116B73CDAFD55,PRE-SCHOOL PROGRAM,RYLEY COMMUNITY PRESCHOOL,5111 54 AVENUE,RYLEY,T0B4A0,7806633664,20,,2019-11-07,INSPECTION,20(1)(a)(ii) - Core Requirements - each staff member/volunteer provides a current criminal record check to licence holder every 3 years,SCHEDULE 5 - PRE-SCHOOL PROGRAM,ORDER TO REMEDY,2019-11-18
13301,B5A57ACB04A530F419A116B73CDAFD55,PRE-SCHOOL PROGRAM,RYLEY COMMUNITY PRESCHOOL,5111 54 AVENUE,RYLEY,T0B4A0,7806633664,20,,2019-11-07,INSPECTION,5(1)(g) - Emergency and safety contacts and procedures - Child Abuse Hotline,SCHEDULE 5 - PRE-SCHOOL PROGRAM,ORDER TO REMEDY,2019-11-18
13302,BADDA081ADBADF94883B6F2754C7A748,OUT OF SCHOOL CARE PROGRAM,SERVICE DE GARDE LES PETITS GEANTS - NM,220 SCENIC ACRES DRIVE NW,CALGARY,T3L0E7,5878946690,100,N,2019-11-07,INSPECTION,,,,
13303,C1FB1C9E94A22166FDD45416B3BFDAA5,DAY CARE PROGRAM,KIDS CLUB DAY CARE-NANTON,2630 24 STREET,NANTON,T0L1R0,4036462729,36,N,2019-11-07,VARIANCE REQUEST,,,,
13304,C201279E95E9352754D6B1CFE18BF803,DAY CARE PROGRAM,LAUGH 'N' LEARN AT BOW VALLEY COLLEGE,332 - 6 AVE SE,CALGARY,T2G4S6,5874808500,48,Y,2019-11-07,COMPLAINT INVESTIGATION,,,,
13305,CA94B22290C61FA2E0BE4FA8C97DE659,DAY CARE PROGRAM,TINY TOTS DAYCARE & PRESCHOOL INC.,"101, 2748 - 37 AVE NE",CALGARY,T1Y5L3,4034574748,70,Y,2019-11-07,INSPECTION,30(2) - Staff Qualifications - One in every three of the primary staff is certified at a minimum as a child development worker,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2019-11-14
13306,CC2AD34778AE887B93682C17D8892DB9,PRE-SCHOOL PROGRAM,LA PREMATERNELLE CAPUCINE-ENM,220 SCENIC ACRES DRIVE NW,CALGARY,T3L1N4,8253652382,16,,2019-11-07,INSPECTION,,,,
13307,CC30B3E340139EB42170E035AF8FCE66,OUT OF SCHOOL CARE PROGRAM,KIDS U NEW BRIGHTON,1035 NEW BRIGHTON DR. SE,CALGARY,T2Z5E6,5873564574,30,N,2019-11-07,INCIDENT REPORT,,,,
13308,D2B6520C4E9813EABC3ACB9FE22B003E,OUT OF SCHOOL CARE PROGRAM,YMCA ST. MARY OUT  OF SCHOOL CARE,490 RHATIGAN ROAD EAST,EDMONTON,T6R2E2,7809077425,80,Y,2019-11-07,INSPECTION,,,,
13309,DD7467B7F8B7ADD9892002AE8E22E2AA,PRE-SCHOOL PROGRAM,MOTHER'S PRIDE MONTESSORI SCHOOL,5651 RIVERBEND ROAD,EDMONTON,T6H5K4,7804384572,17,,2019-11-07,RENEWAL LICENCE INSPECTION,,,,
13310,DF042ED339564E4BC32FF241E75F66BA,DAY CARE PROGRAM,SUNDRE DAY CARE CENTRE,#5 - 96 2ND AVENUE NW,SUNDRE,T0M1X0,4036361088,49,Y,2019-11-07,INSPECTION,,,,
13311,E3E091CF56716861D7B6F54073433DE0,DAY CARE PROGRAM,OPPORTUNITY DAYCARE,104 OPPORTUNITY DRIVE,WABASCA,T0G2K0,7808911090,80,Y,2019-11-07,INCIDENT REPORT,28(1)(b) - Minimum staffing and general supervision - children at all times supervised,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2019-12-04
13312,E3E091CF56716861D7B6F54073433DE0,DAY CARE PROGRAM,OPPORTUNITY DAYCARE,104 OPPORTUNITY DRIVE,WABASCA,T0G2K0,7808911090,80,Y,2019-11-07,INCIDENT REPORT,29(2)(b) - Primary Staff Members - child development assistant cannot have unsupervised access to children until certified,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2019-12-04
13313,E6CE7BD2AAFBA6AD5A929A6DF0F8B3E1,DAY CARE PROGRAM,AGAPE DAY CARE,211069 TWP RD 9-0A,LETHBRIDGE,T1J4K4,4033202772,80,Y,2019-11-07,INSPECTION,,,,
13314,EF0FE15C78AA0D9B9C3EE3315AC2FC6F,OUT OF SCHOOL CARE PROGRAM,CHILD'S PLAY OUT OF SCHOOL CARE @ ST. MARGARET,3320 CAROL DRIVE NW,CALGARY,T2L0K7,5872166706,30,Y,2019-11-07,INSPECTION,,,,
13315,F8E0264CA904D85E547C65D99EB8416B,PRE-SCHOOL PROGRAM,METIS CALGARY FAMILY SERVICES SOCIETY-NATIVE NETWORK PARENT LINK,19 ERIN WOODS DR. SE,CALGARY,T2B2W3,4032404642,16,,2019-11-07,INSPECTION,,,,
13316,F8FFED71701F523401A4D5F13174DBE8,DAY CARE PROGRAM,KIDS U NEW BRIGHTON,1035 NEW BRIGHTON DRIVE SE,CALGARY,T2Z5E6,5873564674,138,Y,2019-11-07,INCIDENT REPORT,2(1) - Day Care Program - program in keeping with needs of children,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2019-11-13
13317,F8FFED71701F523401A4D5F13174DBE8,DAY CARE PROGRAM,KIDS U NEW BRIGHTON,1035 NEW BRIGHTON DRIVE SE,CALGARY,T2Z5E6,5873564674,138,Y,2019-11-07,INCIDENT REPORT,6(a) - Accident or illness - child's parent is notified of incident,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2019-11-13
13318,F8FFED71701F523401A4D5F13174DBE8,DAY CARE PROGRAM,KIDS U NEW BRIGHTON,1035 NEW BRIGHTON DRIVE SE,CALGARY,T2Z5E6,5873564674,138,Y,2019-11-07,INCIDENT REPORT,6(b) - Accident or illness - child receives medical attention,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2019-11-21
13319,F9FF02DA8EADAC94EF9C7E18E8B7D9FF,DAY CARE PROGRAM,BETHEL DAYCARE DAVE MCNEILLY,431 CALLEN DRIVE,FORT MCMURRAY,T9K0X8,7808806510,69,N,2019-11-07,CONSULTATION,,,,
13320,FCA98E1FF005241203436373609543FC,DAY CARE PROGRAM,COUNTRY KIDS CHILD CARE,818 THE BROADWAY,STANDARD,T0J3G0,4036442205,20,N,2019-11-07,RENEWAL LICENCE INSPECTION,10(3)(a) - Medication - all medication stored in locked container,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2019-11-13
13321,FCA98E1FF005241203436373609543FC,DAY CARE PROGRAM,COUNTRY KIDS CHILD CARE,818 THE BROADWAY,STANDARD,T0J3G0,4036442205,20,N,2019-11-07,RENEWAL LICENCE INSPECTION,17(c) - Diapering - Ensure that proper hand washing procedures are followed when diapering,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2019-11-13
13322,FCA98E1FF005241203436373609543FC,DAY CARE PROGRAM,COUNTRY KIDS CHILD CARE,818 THE BROADWAY,STANDARD,T0J3G0,4036442205,20,N,2019-11-07,RENEWAL LICENCE INSPECTION,24(a) - Portable Record- for child as per Section 22,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2019-11-13
13323,FCF9A616C42B5E328757F8E22C0DBDE8,OUT OF SCHOOL CARE PROGRAM,COUNTRY KIDS CHILD CARE,818 THE BROADWAY,STANDARD,T0J3G0,4036442205,10,N,2019-11-07,RENEWAL LICENCE INSPECTION,19(1)(g) - Children's Records - other information about the child including allergies and immunizations,SCHEDULE 4 - OUT OF SCHOOL CARE PROGRAM,ORDER TO REMEDY,2019-11-13
13324,FDE7D4723B627F02D34BEEE490CD5346,DAY CARE PROGRAM,KIDS & COMPANY CHILDCARE 108 ST EDMONTON,10304 108 STREET,EDMONTON,T5J1L9,7807571311,88,Y,2019-11-07,FOLLOW UP TO ENFORCEMENT ACTION,,,,
13325,2816A95920543021A2E1B17EEDB23D0D,DAY CARE PROGRAM,AMAZING KIDS DAYCARE,10130 156 STREET,EDMONTON,T5P2P9,7806651408,70,N,2019-11-08,FOLLOW UP TO ENFORCEMENT ACTION,23(1)(a) - Administration Records- particulars of daily attendance of each child including arrival and departure,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2019-11-21
13326,2816A95920543021A2E1B17EEDB23D0D,DAY CARE PROGRAM,AMAZING KIDS DAYCARE,10130 156 STREET,EDMONTON,T5P2P9,7806651408,70,N,2019-11-08,FOLLOW UP TO ENFORCEMENT ACTION,23(1)(b)(i) - Administration Records - daily attendance of primary staff member includes arrival and departure,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2019-11-21
13327,2816A95920543021A2E1B17EEDB23D0D,DAY CARE PROGRAM,AMAZING KIDS DAYCARE,10130 156 STREET,EDMONTON,T5P2P9,7806651408,70,N,2019-11-08,FOLLOW UP TO ENFORCEMENT ACTION,23(1)(b)(ii) - Administration Records- daily attendance of primary staff member includes hours spent providing child care,SCHEDULE 1 - DAY CARE PROGRAM,ORDER TO REMEDY,2019-11-21
